micros,encoder
9076584.00,	 1357.0000000000
9080112.00,	 1353.0000000000
9083632.00,	 1352.0000000000
9087160.00,	 1344.0000000000
9090684.00,	 1340.0000000000
9094220.00,	 1337.0000000000
9097736.00,	 1332.0000000000
9101264.00,	 1328.0000000000
9104784.00,	 1325.0000000000
9108308.00,	 1321.0000000000
9111840.00,	 1316.0000000000
9115360.00,	 1311.0000000000
9118888.00,	 1308.0000000000
9122404.00,	 1305.0000000000
9125936.00,	 1299.0000000000
9129456.00,	 1296.0000000000
9132984.00,	 1289.0000000000
9136508.00,	 1284.0000000000
9140024.00,	 1280.0000000000
9143552.00,	 1275.0000000000
9147072.00,	 1271.0000000000
9150600.00,	 1266.0000000000
9154116.00,	 1262.0000000000
9157652.00,	 1254.0000000000
9161164.00,	 1250.0000000000
9164692.00,	 1249.0000000000
9168216.00,	 1241.0000000000
9171732.00,	 1236.0000000000
9175260.00,	 1231.0000000000
9178776.00,	 1223.0000000000
9182304.00,	 1219.0000000000
9185820.00,	 1216.0000000000
9189344.00,	 1209.0000000000
9192868.00,	 1205.0000000000
9196396.00,	 1199.0000000000
9199928.00,	 1195.0000000000
9203448.00,	 1190.0000000000
9206976.00,	 1183.0000000000
9210496.00,	 1180.0000000000
9214028.00,	 1171.0000000000
9217552.00,	 1170.0000000000
9221076.00,	 1163.0000000000
9224596.00,	 1159.0000000000
9228120.00,	 1154.0000000000
9231648.00,	 1148.0000000000
9235168.00,	 1145.0000000000
9238696.00,	 1138.0000000000
9242220.00,	 1132.0000000000
9245752.00,	 1125.0000000000
9249268.00,	 1122.0000000000
9252796.00,	 1116.0000000000
9256316.00,	 1111.0000000000
9259840.00,	 1105.0000000000
9263368.00,	 1100.0000000000
9266884.00,	 1097.0000000000
9270412.00,	 1092.0000000000
9273928.00,	 1086.0000000000
9277460.00,	 1081.0000000000
9280976.00,	 1077.0000000000
9284496.00,	 1073.0000000000
9288020.00,	 1067.0000000000
9291536.00,	 1059.0000000000
9295064.00,	 1058.0000000000
9298584.00,	 1050.0000000000
9302112.00,	 1047.0000000000
9305628.00,	 1043.0000000000
9309152.00,	 1036.0000000000
9312676.00,	 1032.0000000000
9316204.00,	 1028.0000000000
9319732.00,	 1021.0000000000
9323248.00,	 1020.0000000000
9326776.00,	 1013.0000000000
9330300.00,	 1011.0000000000
9333832.00,	 1005.0000000000
9337352.00,	 1000.0000000000
9340880.00,	 993.0000000000
9344360.00,	 992.0000000000
9347832.00,	 986.0000000000
9351320.00,	 984.0000000000
9354796.00,	 978.0000000000
9358276.00,	 972.0000000000
9361748.00,	 969.0000000000
9365224.00,	 962.0000000000
9368708.00,	 962.0000000000
9372184.00,	 957.0000000000
9375668.00,	 953.0000000000
9379148.00,	 948.0000000000
9382624.00,	 944.0000000000
9386108.00,	 938.0000000000
9389584.00,	 932.0000000000
9393068.00,	 931.0000000000
9396548.00,	 926.0000000000
9400024.00,	 924.0000000000
9403508.00,	 917.0000000000
9406984.00,	 915.0000000000
9410468.00,	 911.0000000000
9413948.00,	 907.0000000000
9417416.00,	 903.0000000000
9420904.00,	 901.0000000000
9424376.00,	 894.0000000000
9427860.00,	 892.0000000000
9431340.00,	 887.0000000000
9434812.00,	 883.0000000000
9438296.00,	 880.0000000000
9441772.00,	 879.0000000000
9445256.00,	 872.0000000000
9448740.00,	 873.0000000000
9452208.00,	 868.0000000000
9455696.00,	 864.0000000000
9459172.00,	 860.0000000000
9462652.00,	 857.0000000000
9466140.00,	 851.0000000000
9469612.00,	 847.0000000000
9473100.00,	 845.0000000000
9476572.00,	 843.0000000000
9480056.00,	 838.0000000000
9483544.00,	 835.0000000000
9487020.00,	 833.0000000000
9490500.00,	 827.0000000000
9493976.00,	 824.0000000000
9497460.00,	 825.0000000000
9500948.00,	 816.0000000000
9504420.00,	 814.0000000000
9507904.00,	 811.0000000000
9511376.00,	 809.0000000000
9514856.00,	 805.0000000000
9518344.00,	 799.0000000000
9521820.00,	 798.0000000000
9525308.00,	 794.0000000000
9528776.00,	 791.0000000000
9532260.00,	 784.0000000000
9535748.00,	 781.0000000000
9539224.00,	 778.0000000000
9542708.00,	 773.0000000000
9546184.00,	 769.0000000000
9549668.00,	 768.0000000000
9553152.00,	 760.0000000000
9556628.00,	 758.0000000000
9560112.00,	 754.0000000000
9563588.00,	 749.0000000000
9567072.00,	 745.0000000000
9570556.00,	 740.0000000000
9574028.00,	 735.0000000000
9577516.00,	 731.0000000000
9580992.00,	 725.0000000000
9584476.00,	 723.0000000000
9587960.00,	 717.0000000000
9591428.00,	 712.0000000000
9594916.00,	 708.0000000000
9598392.00,	 700.0000000000
9601876.00,	 696.0000000000
9605360.00,	 693.0000000000
9608832.00,	 687.0000000000
9612320.00,	 682.0000000000
9615792.00,	 678.0000000000
9619276.00,	 670.0000000000
9622760.00,	 667.0000000000
9626228.00,	 661.0000000000
9629720.00,	 656.0000000000
9633188.00,	 650.0000000000
9636672.00,	 643.0000000000
9640156.00,	 636.0000000000
9643632.00,	 637.0000000000
9647120.00,	 630.0000000000
9650596.00,	 621.0000000000
9654080.00,	 615.0000000000
9657564.00,	 610.0000000000
9661040.00,	 603.0000000000
9664528.00,	 599.0000000000
9668004.00,	 590.0000000000
9671480.00,	 587.0000000000
9674968.00,	 581.0000000000
9678440.00,	 575.0000000000
9681928.00,	 568.0000000000
9685396.00,	 560.0000000000
9688880.00,	 552.0000000000
9692368.00,	 547.0000000000
9695840.00,	 541.0000000000
9699340.00,	 533.0000000000
9702812.00,	 529.0000000000
9706292.00,	 524.0000000000
9709780.00,	 517.0000000000
9713256.00,	 512.0000000000
9716748.00,	 504.0000000000
9720224.00,	 500.0000000000
9723708.00,	 495.0000000000
9727196.00,	 489.0000000000
9730672.00,	 485.0000000000
9734164.00,	 480.0000000000
9737632.00,	 476.0000000000
9741116.00,	 472.0000000000
9744604.00,	 467.0000000000
9748080.00,	 460.0000000000
9751568.00,	 458.0000000000
9755044.00,	 452.0000000000
9758528.00,	 450.0000000000
9762016.00,	 442.0000000000
9765492.00,	 436.0000000000
9768980.00,	 434.0000000000
9772452.00,	 430.0000000000
9775936.00,	 427.0000000000
9779424.00,	 421.0000000000
9782896.00,	 417.0000000000
9786388.00,	 410.0000000000
9789860.00,	 407.0000000000
9793344.00,	 403.0000000000
9796832.00,	 399.0000000000
9800300.00,	 395.0000000000
9803792.00,	 390.0000000000
9807268.00,	 383.0000000000
9810752.00,	 382.0000000000
9814240.00,	 379.0000000000
9817716.00,	 374.0000000000
9821204.00,	 373.0000000000
9824680.00,	 367.0000000000
9828164.00,	 364.0000000000
9831652.00,	 359.0000000000
9835128.00,	 357.0000000000
9838616.00,	 357.0000000000
9842088.00,	 352.0000000000
9845568.00,	 348.0000000000
9849056.00,	 347.0000000000
9852528.00,	 343.0000000000
9856020.00,	 341.0000000000
9859492.00,	 338.0000000000
9862972.00,	 336.0000000000
9866460.00,	 330.0000000000
9869936.00,	 331.0000000000
9873424.00,	 328.0000000000
9876900.00,	 326.0000000000
9880384.00,	 324.0000000000
9883868.00,	 319.0000000000
9887344.00,	 315.0000000000
9890836.00,	 314.0000000000
9894308.00,	 311.0000000000
9897796.00,	 308.0000000000
9901284.00,	 303.0000000000
9904756.00,	 300.0000000000
9908248.00,	 298.0000000000
9911724.00,	 296.0000000000
9915208.00,	 294.0000000000
9918688.00,	 291.0000000000
9922164.00,	 290.0000000000
9925656.00,	 281.0000000000
9929128.00,	 280.0000000000
9932612.00,	 278.0000000000
9936100.00,	 277.0000000000
9939568.00,	 271.0000000000
9943060.00,	 268.0000000000
9946532.00,	 265.0000000000
9950016.00,	 262.0000000000
9953504.00,	 257.0000000000
9956976.00,	 255.0000000000
9960460.00,	 251.0000000000
9963928.00,	 247.0000000000
9967408.00,	 242.0000000000
9970880.00,	 240.0000000000
9974352.00,	 238.0000000000
9977832.00,	 233.0000000000
9981308.00,	 231.0000000000
9984776.00,	 226.0000000000
9988256.00,	 225.0000000000
9991720.00,	 222.0000000000
9995200.00,	 218.0000000000
9998672.00,	 216.0000000000
10002140.00,	 210.0000000000
10005668.00,	 210.0000000000
10009192.00,	 204.0000000000
10012728.00,	 200.0000000000
10016252.00,	 197.0000000000
10019776.00,	 195.0000000000
10023300.00,	 191.0000000000
10026824.00,	 187.0000000000
10030356.00,	 183.0000000000
10033880.00,	 181.0000000000
10037408.00,	 178.0000000000
10040932.00,	 174.0000000000
10044464.00,	 173.0000000000
10047988.00,	 166.0000000000
10051512.00,	 163.0000000000
10055044.00,	 157.0000000000
10058564.00,	 155.0000000000
10062096.00,	 151.0000000000
10065616.00,	 145.0000000000
10069152.00,	 143.0000000000
10072676.00,	 139.0000000000
10076212.00,	 130.0000000000
10079732.00,	 126.0000000000
10083260.00,	 122.0000000000
10086788.00,	 114.0000000000
10090308.00,	 111.0000000000
10093840.00,	 104.0000000000
10097364.00,	 100.0000000000
10100900.00,	 95.0000000000
10104376.00,	 90.0000000000
10107856.00,	 84.0000000000
10111344.00,	 81.0000000000
10114828.00,	 75.0000000000
10118320.00,	 71.0000000000
10121800.00,	 67.0000000000
10125280.00,	 61.0000000000
10128768.00,	 58.0000000000
10132252.00,	 56.0000000000
10135744.00,	 52.0000000000
10139228.00,	 51.0000000000
10142716.00,	 46.0000000000
10146204.00,	 42.0000000000
10149684.00,	 39.0000000000
10153180.00,	 35.0000000000
10156660.00,	 34.0000000000
10160156.00,	 31.0000000000
10163636.00,	 29.0000000000
10167116.00,	 29.0000000000
10170608.00,	 25.0000000000
10174088.00,	 25.0000000000
10177584.00,	 24.0000000000
10181064.00,	 23.0000000000
10184548.00,	 22.0000000000
10188032.00,	 19.0000000000
10191516.00,	 21.0000000000
10195008.00,	 22.0000000000
10198492.00,	 19.0000000000
10201976.00,	 20.0000000000
10205464.00,	 19.0000000000
10208948.00,	 18.0000000000
10212444.00,	 18.0000000000
10215924.00,	 20.0000000000
10219408.00,	 20.0000000000
10222900.00,	 18.0000000000
10226384.00,	 17.0000000000
10229876.00,	 18.0000000000
10233356.00,	 20.0000000000
10236840.00,	 19.0000000000
10240328.00,	 18.0000000000
10243808.00,	 20.0000000000
10247300.00,	 18.0000000000
10250780.00,	 18.0000000000
10254260.00,	 17.0000000000
10257748.00,	 17.0000000000
10261232.00,	 17.0000000000
10264724.00,	 19.0000000000
10268208.00,	 19.0000000000
10271688.00,	 17.0000000000
10275172.00,	 18.0000000000
10278656.00,	 19.0000000000
10282148.00,	 17.0000000000
10285624.00,	 18.0000000000
10289104.00,	 18.0000000000
10292592.00,	 16.0000000000
10296072.00,	 18.0000000000
10299564.00,	 17.0000000000
10303044.00,	 17.0000000000
10306528.00,	 19.0000000000
10310016.00,	 17.0000000000
10313500.00,	 18.0000000000
10316992.00,	 16.0000000000
10320472.00,	 17.0000000000
10323960.00,	 12.0000000000
10327448.00,	 16.0000000000
10330928.00,	 18.0000000000
10334420.00,	 17.0000000000
10337904.00,	 15.0000000000
10341400.00,	 16.0000000000
10344880.00,	 16.0000000000
10348360.00,	 16.0000000000
10351852.00,	 13.0000000000
10355336.00,	 15.0000000000
10358828.00,	 15.0000000000
10362308.00,	 16.0000000000
10365792.00,	 15.0000000000
10369284.00,	 18.0000000000
10372764.00,	 16.0000000000
10376260.00,	 14.0000000000
10379740.00,	 14.0000000000
10383224.00,	 15.0000000000
10386712.00,	 12.0000000000
10390196.00,	 15.0000000000
10393692.00,	 15.0000000000
10397176.00,	 16.0000000000
10400656.00,	 15.0000000000
10404144.00,	 16.0000000000
10407624.00,	 14.0000000000
10411120.00,	 13.0000000000
10414604.00,	 17.0000000000
10418084.00,	 17.0000000000
10421568.00,	 12.0000000000
10425056.00,	 13.0000000000
10428552.00,	 15.0000000000
10432032.00,	 13.0000000000
10435516.00,	 15.0000000000
10439000.00,	 15.0000000000
10442484.00,	 15.0000000000
10445976.00,	 15.0000000000
10449460.00,	 13.0000000000
10452940.00,	 12.0000000000
10456428.00,	 14.0000000000
10459912.00,	 13.0000000000
10463404.00,	 15.0000000000
10466888.00,	 13.0000000000
10470368.00,	 14.0000000000
10473856.00,	 12.0000000000
10477340.00,	 13.0000000000
10480832.00,	 13.0000000000
10484316.00,	 11.0000000000
10487812.00,	 14.0000000000
10491296.00,	 14.0000000000
10494776.00,	 14.0000000000
10498268.00,	 13.0000000000
10501748.00,	 12.0000000000
10505240.00,	 11.0000000000
10508720.00,	 15.0000000000
10512200.00,	 14.0000000000
10515696.00,	 14.0000000000
10519176.00,	 13.0000000000
10522668.00,	 15.0000000000
10526148.00,	 14.0000000000
10529632.00,	 15.0000000000
10533120.00,	 12.0000000000
10536604.00,	 13.0000000000
10540096.00,	 14.0000000000
10543576.00,	 12.0000000000
10547060.00,	 12.0000000000
10550544.00,	 14.0000000000
10554024.00,	 13.0000000000
10557516.00,	 14.0000000000
10560996.00,	 14.0000000000
10564480.00,	 14.0000000000
10567968.00,	 13.0000000000
10571448.00,	 16.0000000000
10574940.00,	 13.0000000000
10578420.00,	 13.0000000000
10581900.00,	 11.0000000000
10585388.00,	 13.0000000000
10588868.00,	 13.0000000000
10592364.00,	 13.0000000000
10595844.00,	 15.0000000000
10599324.00,	 12.0000000000
10602812.00,	 13.0000000000
10606292.00,	 13.0000000000
10609788.00,	 16.0000000000
10613272.00,	 16.0000000000
10616756.00,	 13.0000000000
10620244.00,	 14.0000000000
10623728.00,	 14.0000000000
10627224.00,	 15.0000000000
10630704.00,	 15.0000000000
10634188.00,	 14.0000000000
10637672.00,	 14.0000000000
10641156.00,	 15.0000000000
10644652.00,	 13.0000000000
10648132.00,	 14.0000000000
10651616.00,	 15.0000000000
10655100.00,	 13.0000000000
10658584.00,	 15.0000000000
10662076.00,	 13.0000000000
10665560.00,	 14.0000000000
10669048.00,	 14.0000000000
10672536.00,	 14.0000000000
10676016.00,	 14.0000000000
10679508.00,	 16.0000000000
10682988.00,	 15.0000000000
10686480.00,	 13.0000000000
10689960.00,	 16.0000000000
10693444.00,	 15.0000000000
10696940.00,	 16.0000000000
10700420.00,	 14.0000000000
10703916.00,	 14.0000000000
10707396.00,	 14.0000000000
10710880.00,	 15.0000000000
10714372.00,	 15.0000000000
10717852.00,	 16.0000000000
10721348.00,	 15.0000000000
10724828.00,	 17.0000000000
10728308.00,	 17.0000000000
10731796.00,	 14.0000000000
10735276.00,	 17.0000000000
10738768.00,	 16.0000000000
10742252.00,	 12.0000000000
10745736.00,	 14.0000000000
10749220.00,	 15.0000000000
10752704.00,	 16.0000000000
10756196.00,	 15.0000000000
10759676.00,	 12.0000000000
10763156.00,	 15.0000000000
10766644.00,	 16.0000000000
10770120.00,	 18.0000000000
10773612.00,	 13.0000000000
10777092.00,	 15.0000000000
10780576.00,	 17.0000000000
10784060.00,	 13.0000000000
10787540.00,	 16.0000000000
10791036.00,	 15.0000000000
10794520.00,	 15.0000000000
10798004.00,	 14.0000000000
10801492.00,	 18.0000000000
10804976.00,	 15.0000000000
10808472.00,	 16.0000000000
10811952.00,	 17.0000000000
10815432.00,	 14.0000000000
10818920.00,	 13.0000000000
10822400.00,	 17.0000000000
10825892.00,	 11.0000000000
10829376.00,	 13.0000000000
10832856.00,	 14.0000000000
10836344.00,	 16.0000000000
10839824.00,	 16.0000000000
10843316.00,	 13.0000000000
10846796.00,	 15.0000000000
10850280.00,	 17.0000000000
10853764.00,	 15.0000000000
10857248.00,	 14.0000000000
10860740.00,	 15.0000000000
10864224.00,	 15.0000000000
10867720.00,	 14.0000000000
10871200.00,	 15.0000000000
10874684.00,	 17.0000000000
10878176.00,	 16.0000000000
10881656.00,	 14.0000000000
10885148.00,	 15.0000000000
10888628.00,	 15.0000000000
10892112.00,	 13.0000000000
10895604.00,	 13.0000000000
10899084.00,	 15.0000000000
10902580.00,	 14.0000000000
10906060.00,	 15.0000000000
10909540.00,	 17.0000000000
10913028.00,	 15.0000000000
10916512.00,	 16.0000000000
10920004.00,	 13.0000000000
10923480.00,	 14.0000000000
10926964.00,	 15.0000000000
10930452.00,	 15.0000000000
10933932.00,	 14.0000000000
10937428.00,	 15.0000000000
10940908.00,	 16.0000000000
10944388.00,	 12.0000000000
10947876.00,	 14.0000000000
10951356.00,	 14.0000000000
10954852.00,	 15.0000000000
10958332.00,	 11.0000000000
10961816.00,	 12.0000000000
10965300.00,	 15.0000000000
10968784.00,	 13.0000000000
10972276.00,	 14.0000000000
10975760.00,	 15.0000000000
10979244.00,	 13.0000000000
10982732.00,	 14.0000000000
10986212.00,	 16.0000000000
10989704.00,	 16.0000000000
10993184.00,	 13.0000000000
10996668.00,	 16.0000000000
11000156.00,	 15.0000000000
11003640.00,	 13.0000000000
11007132.00,	 14.0000000000
11010612.00,	 15.0000000000
11014092.00,	 13.0000000000
11017580.00,	 14.0000000000
11021064.00,	 15.0000000000
11024560.00,	 13.0000000000
11028044.00,	 13.0000000000
11031524.00,	 13.0000000000
11035012.00,	 11.0000000000
11038496.00,	 11.0000000000
11041988.00,	 14.0000000000
11045468.00,	 17.0000000000
11048956.00,	 15.0000000000
11052444.00,	 14.0000000000
11055928.00,	 14.0000000000
11059424.00,	 13.0000000000
11062904.00,	 12.0000000000
11066400.00,	 13.0000000000
11069880.00,	 16.0000000000
11073360.00,	 12.0000000000
11076852.00,	 14.0000000000
11080336.00,	 13.0000000000
11083828.00,	 11.0000000000
11087308.00,	 11.0000000000
11090796.00,	 14.0000000000
11094284.00,	 14.0000000000
11097768.00,	 15.0000000000
11101260.00,	 12.0000000000
11104740.00,	 13.0000000000
11108224.00,	 14.0000000000
11111708.00,	 13.0000000000
11115192.00,	 13.0000000000
11118688.00,	 12.0000000000
11122172.00,	 13.0000000000
11125656.00,	 14.0000000000
11129148.00,	 14.0000000000
11132628.00,	 13.0000000000
11136124.00,	 13.0000000000
11139604.00,	 14.0000000000
11143088.00,	 13.0000000000
11146572.00,	 13.0000000000
11150056.00,	 14.0000000000
11153548.00,	 16.0000000000
11157028.00,	 14.0000000000
11160516.00,	 11.0000000000
11164004.00,	 15.0000000000
11167488.00,	 14.0000000000
11170984.00,	 14.0000000000
11174464.00,	 14.0000000000
11177944.00,	 13.0000000000
11181432.00,	 14.0000000000
11184916.00,	 14.0000000000
11188408.00,	 15.0000000000
11191892.00,	 14.0000000000
11195384.00,	 14.0000000000
11198872.00,	 15.0000000000
11202356.00,	 13.0000000000
11205848.00,	 14.0000000000
11209332.00,	 12.0000000000
11212824.00,	 13.0000000000
11216304.00,	 15.0000000000
11219788.00,	 15.0000000000
11223280.00,	 14.0000000000
11226764.00,	 13.0000000000
11230260.00,	 14.0000000000
11233744.00,	 15.0000000000
11237228.00,	 14.0000000000
11240712.00,	 13.0000000000
11244196.00,	 14.0000000000
11247688.00,	 13.0000000000
11251172.00,	 13.0000000000
11254656.00,	 14.0000000000
11258140.00,	 15.0000000000
11261624.00,	 13.0000000000
11265116.00,	 14.0000000000
11268600.00,	 14.0000000000
11272084.00,	 16.0000000000
11275572.00,	 11.0000000000
11279056.00,	 11.0000000000
11282548.00,	 13.0000000000
11286028.00,	 13.0000000000
11289508.00,	 14.0000000000
11292996.00,	 13.0000000000
11296480.00,	 14.0000000000
11299972.00,	 14.0000000000
11303456.00,	 13.0000000000
11306940.00,	 14.0000000000
11310428.00,	 14.0000000000
11313912.00,	 13.0000000000
11317404.00,	 13.0000000000
11320884.00,	 15.0000000000
11324368.00,	 14.0000000000
11327856.00,	 14.0000000000
11331340.00,	 12.0000000000
11334832.00,	 14.0000000000
11338316.00,	 16.0000000000
11341800.00,	 16.0000000000
11345288.00,	 16.0000000000
11348772.00,	 13.0000000000
11352264.00,	 15.0000000000
11355748.00,	 16.0000000000
11359244.00,	 15.0000000000
11362724.00,	 15.0000000000
11366204.00,	 15.0000000000
11369700.00,	 15.0000000000
11373180.00,	 14.0000000000
11376676.00,	 15.0000000000
11380160.00,	 15.0000000000
11383644.00,	 14.0000000000
11387136.00,	 13.0000000000
11390620.00,	 15.0000000000
11394116.00,	 13.0000000000
11397596.00,	 15.0000000000
11401080.00,	 14.0000000000
11404564.00,	 19.0000000000
11408048.00,	 17.0000000000
11411540.00,	 15.0000000000
11415020.00,	 17.0000000000
11418504.00,	 18.0000000000
11421992.00,	 16.0000000000
11425476.00,	 16.0000000000
11428968.00,	 18.0000000000
11432448.00,	 18.0000000000
11435932.00,	 18.0000000000
11439416.00,	 16.0000000000
11442900.00,	 17.0000000000
11446392.00,	 19.0000000000
11449876.00,	 16.0000000000
11453356.00,	 17.0000000000
11456844.00,	 17.0000000000
11460324.00,	 16.0000000000
11463820.00,	 17.0000000000
11467304.00,	 18.0000000000
11470784.00,	 17.0000000000
11474272.00,	 16.0000000000
11477752.00,	 19.0000000000
11481248.00,	 19.0000000000
11484728.00,	 18.0000000000
11488212.00,	 18.0000000000
11491700.00,	 18.0000000000
11495180.00,	 18.0000000000
11498676.00,	 18.0000000000
11502160.00,	 19.0000000000
11505640.00,	 18.0000000000
11509128.00,	 18.0000000000
11512608.00,	 19.0000000000
11516100.00,	 17.0000000000
11519584.00,	 19.0000000000
11523080.00,	 18.0000000000
11526564.00,	 18.0000000000
11530044.00,	 19.0000000000
11533536.00,	 19.0000000000
11537016.00,	 19.0000000000
11540512.00,	 18.0000000000
11543988.00,	 21.0000000000
11547472.00,	 21.0000000000
11550968.00,	 21.0000000000
11554448.00,	 20.0000000000
11557944.00,	 24.0000000000
11561428.00,	 24.0000000000
11564912.00,	 24.0000000000
11568396.00,	 25.0000000000
11571876.00,	 22.0000000000
11575364.00,	 25.0000000000
11578848.00,	 24.0000000000
11582328.00,	 27.0000000000
11585816.00,	 28.0000000000
11589296.00,	 30.0000000000
11592788.00,	 29.0000000000
11596272.00,	 35.0000000000
11599752.00,	 33.0000000000
11603240.00,	 35.0000000000
11606716.00,	 36.0000000000
11610212.00,	 40.0000000000
11613692.00,	 37.0000000000
11617168.00,	 39.0000000000
11620656.00,	 41.0000000000
11624140.00,	 41.0000000000
11627632.00,	 42.0000000000
11631116.00,	 46.0000000000
11634600.00,	 45.0000000000
11638084.00,	 49.0000000000
11641568.00,	 53.0000000000
11645064.00,	 54.0000000000
11648544.00,	 60.0000000000
11652024.00,	 61.0000000000
11655512.00,	 64.0000000000
11658996.00,	 69.0000000000
11662488.00,	 70.0000000000
11665968.00,	 74.0000000000
11669444.00,	 81.0000000000
11672932.00,	 85.0000000000
11676416.00,	 89.0000000000
11679908.00,	 93.0000000000
11683384.00,	 97.0000000000
11686868.00,	 102.0000000000
11690396.00,	 109.0000000000
11693920.00,	 114.0000000000
11697452.00,	 116.0000000000
11700972.00,	 119.0000000000
11704508.00,	 128.0000000000
11708028.00,	 130.0000000000
11711564.00,	 136.0000000000
11715084.00,	 141.0000000000
11718608.00,	 148.0000000000
11722136.00,	 152.0000000000
11725660.00,	 158.0000000000
11729192.00,	 165.0000000000
11732712.00,	 172.0000000000
11736248.00,	 180.0000000000
11739772.00,	 185.0000000000
11743308.00,	 188.0000000000
11746832.00,	 197.0000000000
11750352.00,	 203.0000000000
11753884.00,	 213.0000000000
11757408.00,	 220.0000000000
11760940.00,	 225.0000000000
11764460.00,	 233.0000000000
11767996.00,	 238.0000000000
11771516.00,	 247.0000000000
11775052.00,	 254.0000000000
11778576.00,	 264.0000000000
11782104.00,	 270.0000000000
11785640.00,	 278.0000000000
11789172.00,	 285.0000000000
11792708.00,	 293.0000000000
11796236.00,	 302.0000000000
11799780.00,	 310.0000000000
11803312.00,	 319.0000000000
11806852.00,	 324.0000000000
11810380.00,	 333.0000000000
11813916.00,	 342.0000000000
11817444.00,	 351.0000000000
11820972.00,	 357.0000000000
11824508.00,	 364.0000000000
11828040.00,	 376.0000000000
11831580.00,	 383.0000000000
11835112.00,	 392.0000000000
11838656.00,	 399.0000000000
11842188.00,	 406.0000000000
11845724.00,	 414.0000000000
11849248.00,	 424.0000000000
11852788.00,	 431.0000000000
11856324.00,	 438.0000000000
11859852.00,	 449.0000000000
11863388.00,	 455.0000000000
11866916.00,	 462.0000000000
11870460.00,	 468.0000000000
11873992.00,	 480.0000000000
11877532.00,	 485.0000000000
11881064.00,	 492.0000000000
11884604.00,	 498.0000000000
11888132.00,	 508.0000000000
11891660.00,	 514.0000000000
11895196.00,	 520.0000000000
11898724.00,	 529.0000000000
11902260.00,	 533.0000000000
11905788.00,	 542.0000000000
11909328.00,	 548.0000000000
11912860.00,	 555.0000000000
11916400.00,	 561.0000000000
11919928.00,	 567.0000000000
11923468.00,	 572.0000000000
11926996.00,	 579.0000000000
11930524.00,	 585.0000000000
11934060.00,	 592.0000000000
11937588.00,	 597.0000000000
11941132.00,	 600.0000000000
11944660.00,	 610.0000000000
11948200.00,	 613.0000000000
11951732.00,	 621.0000000000
11955272.00,	 626.0000000000
11958800.00,	 632.0000000000
11962332.00,	 637.0000000000
11965868.00,	 644.0000000000
11969396.00,	 649.0000000000
11972932.00,	 652.0000000000
11976460.00,	 660.0000000000
11980000.00,	 665.0000000000
11983528.00,	 669.0000000000
11987068.00,	 675.0000000000
11990596.00,	 681.0000000000
11994132.00,	 685.0000000000
11997664.00,	 692.0000000000
12001192.00,	 694.0000000000
12004728.00,	 701.0000000000
12008260.00,	 711.0000000000
12011800.00,	 713.0000000000
12015328.00,	 716.0000000000
12018872.00,	 721.0000000000
12022400.00,	 727.0000000000
12025940.00,	 732.0000000000
12029472.00,	 737.0000000000
12033000.00,	 740.0000000000
12036536.00,	 741.0000000000
12040064.00,	 750.0000000000
12043600.00,	 753.0000000000
12047128.00,	 757.0000000000
12050668.00,	 764.0000000000
12054200.00,	 768.0000000000
12057736.00,	 771.0000000000
12061268.00,	 777.0000000000
12064800.00,	 782.0000000000
12068332.00,	 785.0000000000
12071860.00,	 791.0000000000
12075396.00,	 795.0000000000
12078928.00,	 799.0000000000
12082468.00,	 806.0000000000
12086000.00,	 811.0000000000
12089540.00,	 815.0000000000
12093068.00,	 821.0000000000
12096608.00,	 826.0000000000
12100136.00,	 831.0000000000
12103672.00,	 834.0000000000
12107208.00,	 840.0000000000
12110736.00,	 848.0000000000
12114272.00,	 849.0000000000
12117800.00,	 859.0000000000
12121344.00,	 861.0000000000
12124872.00,	 868.0000000000
12128416.00,	 873.0000000000
12131944.00,	 877.0000000000
12135484.00,	 885.0000000000
12139012.00,	 887.0000000000
12142544.00,	 894.0000000000
12146080.00,	 902.0000000000
12149608.00,	 904.0000000000
12153144.00,	 911.0000000000
12156668.00,	 916.0000000000
12160212.00,	 921.0000000000
12163744.00,	 925.0000000000
12167284.00,	 932.0000000000
12170812.00,	 936.0000000000
12174348.00,	 942.0000000000
12177872.00,	 947.0000000000
12181404.00,	 954.0000000000
12184940.00,	 959.0000000000
12188472.00,	 965.0000000000
12192012.00,	 969.0000000000
12195540.00,	 975.0000000000
12199080.00,	 981.0000000000
12202608.00,	 987.0000000000
12206148.00,	 995.0000000000
12209676.00,	 1002.0000000000
12213260.00,	 1006.0000000000
12216832.00,	 1013.0000000000
12220408.00,	 1020.0000000000
12223988.00,	 1027.0000000000
12227564.00,	 1032.0000000000
12231144.00,	 1039.0000000000
12234716.00,	 1047.0000000000
12238296.00,	 1055.0000000000
12241872.00,	 1059.0000000000
12245452.00,	 1065.0000000000
12249024.00,	 1073.0000000000
12252604.00,	 1078.0000000000
12256176.00,	 1085.0000000000
12259752.00,	 1094.0000000000
12263328.00,	 1100.0000000000
12266908.00,	 1106.0000000000
12270484.00,	 1114.0000000000
12274064.00,	 1122.0000000000
12277640.00,	 1127.0000000000
12281220.00,	 1136.0000000000
12284792.00,	 1143.0000000000
12288368.00,	 1150.0000000000
12291936.00,	 1160.0000000000
12295516.00,	 1168.0000000000
12299088.00,	 1177.0000000000
12302672.00,	 1181.0000000000
12306244.00,	 1190.0000000000
12309828.00,	 1199.0000000000
