force,angle
2.4968,29.7917
2.4533,29.1984
2.4102,28.7370
2.3676,28.2756
2.3287,27.6823
2.2893,27.1330
2.2383,26.6276
2.1748,26.1662
2.1168,25.7707
2.0744,25.2214
2.0356,24.6501
1.9969,24.2326
1.9586,23.7053
1.9218,23.2219
1.8846,22.7165
1.8454,22.1892
1.8061,21.6618
1.7708,21.1784
1.7351,20.7609
1.6982,20.2556
1.6584,19.7282
1.6193,19.1789
1.5793,18.6735
1.5401,18.1022
1.5005,17.6189
1.4600,17.1574
1.4191,16.6521
1.3786,16.1467
1.3386,15.6193
1.2976,15.1579
1.2578,14.6306
1.2169,14.1911
1.1756,13.6857
1.1374,13.1804
1.0959,12.6970
1.0554,12.1257
1.0114,11.6203
0.9670,11.1369
0.9251,10.6755
0.8821,10.1042
0.8390,9.5988
0.7969,9.1594
0.7538,8.6760
0.7116,8.1047
0.6677,7.6213
0.6254,7.1818
0.5860,6.7644
0.5472,6.3469
0.5102,5.8195
0.4726,5.4680
0.4362,4.9626
0.4018,4.5891
0.3659,4.2375
0.3302,3.8420
0.2951,3.4904
0.2639,3.2487
0.2373,3.0070
0.2158,2.8752
0.1992,2.8532
0.1894,2.8313
0.1840,2.8313
0.1819,2.8093
0.1821,2.8313
0.1815,2.8752
0.1806,2.7653
0.1806,2.8313
0.1812,2.7873
0.1802,2.6555
0.1793,2.7653
0.1787,2.8093
0.1787,2.7434
0.1775,2.7434
0.1763,2.7653
0.1754,2.8093
0.1765,2.8093
0.1770,2.7214
0.1754,2.7873
0.1742,2.8313
0.1739,2.7434
0.1735,2.8093
0.1744,2.6994
0.1757,2.6555
0.1747,2.6994
0.1727,2.7873
0.1725,2.7214
0.1735,2.7873
0.1749,2.7434
0.1740,2.6994
0.1729,2.7653
0.1744,2.6994
0.1741,2.8093
0.1747,2.6774
0.1753,2.7214
