force,angle
1.2112,14.9308
1.2458,15.3483
1.2778,15.7218
1.3065,16.0954
1.3359,16.3590
1.3632,16.6447
1.3872,16.8205
1.4088,16.9523
1.4235,17.2160
1.4371,17.4577
1.4559,17.6554
1.4769,17.9191
1.4994,18.1168
1.5222,18.3585
1.5388,18.6002
1.5573,18.8859
1.5771,19.1056
1.5964,19.5670
1.6189,19.8747
1.6473,20.2262
1.6762,20.4459
1.7008,20.6876
1.7220,20.9953
1.7433,21.3468
1.7665,21.5666
1.7904,21.9401
1.8148,22.2697
1.8416,22.7091
1.8712,22.9948
1.8983,23.1266
1.9199,23.3683
1.9375,23.5880
1.9533,23.6759
1.9683,23.9396
1.9814,24.1154
1.9962,24.3791
2.0147,24.6208
2.0347,24.8844
2.0557,25.1701
2.0781,25.3898
2.0980,25.5216
2.1122,25.7853
2.1285,25.9391
2.1422,26.0709
2.1606,26.3786
2.1835,26.4665
2.2065,26.5983
2.2244,26.7301
2.2406,26.9279
2.2620,27.0817
2.2856,27.3014
2.3112,27.6530
2.3435,27.9826
2.3792,28.1583
2.4125,28.5099
2.4420,28.7516
2.4644,28.9494
2.4840,29.1251
2.5023,29.3449
2.5186,29.5646
2.5326,29.6525
2.5471,29.7184
2.5564,29.6525
2.5575,29.7624
2.5620,29.8942
2.5711,29.9601
2.5795,30.1579
2.5900,30.2897
2.5976,30.3117
2.6043,30.4874
2.6113,30.6413
2.6234,30.9049
2.6394,31.1027
2.6552,31.1906
2.6677,31.1466
2.6644,31.1466
2.6592,31.1906
2.6648,31.3444
2.6770,31.4103
2.6882,31.7179
2.6976,31.8717
2.7141,32.0915
2.7314,32.3771
2.7473,32.6188
2.7614,32.7726
2.7779,33.0363
2.7946,33.2340
2.8102,33.4757
2.8261,33.5197
2.8401,33.6735
2.8503,33.7394
2.8568,33.8273
2.8618,33.8932
2.8685,33.9591
2.8747,34.1569
2.8829,34.2667
2.8903,34.2887
2.8982,34.3986
2.9043,34.4865
2.9117,34.7062
2.9223,34.9040
2.9354,35.0358
2.9484,35.2335
2.9612,35.4093
2.9738,35.4752
2.9847,35.6510
2.9939,35.8048
3.0024,36.0685
3.0132,36.3102
3.0291,36.4860
3.0443,36.5739
3.0567,36.7057
3.0673,36.8595
3.0747,36.9035
3.0834,36.9914
3.0913,37.2111
3.1008,37.4308
3.1119,37.5626
3.1250,37.6725
3.1336,37.6945
3.1405,37.7824
3.1478,38.0021
3.1544,38.1999
3.1637,38.1999
3.1723,38.2877
3.1747,38.2218
3.1727,38.3097
3.1751,38.2218
3.1809,38.2438
3.1761,38.3317
3.1658,38.3317
3.1759,38.4416
3.1878,38.6393
3.1924,38.7052
3.2008,38.8590
3.2092,39.0128
3.2183,39.1666
3.2280,39.2985
3.2348,39.3644
3.2438,39.6281
3.2545,39.6500
3.2644,39.8039
3.2702,39.9357
3.2764,40.0236
3.2859,40.2653
3.2978,40.3532
3.3089,40.4191
3.3178,40.4850
3.3220,40.4850
3.3225,40.4411
3.3177,40.3971
3.3108,40.2873
3.2993,40.1774
3.2731,40.0675
3.2404,39.8258
3.2086,39.5841
3.1744,39.2106
3.1563,38.7711
3.1352,38.4196
3.1075,38.0900
3.0814,37.7384
3.0572,37.2331
3.0335,36.7497
3.0048,36.2223
2.9708,35.8048
2.9352,35.2555
2.9018,34.7282
2.8689,34.2008
2.8326,33.5636
2.7915,32.9923
2.7479,32.1793
2.6993,31.4762
2.6459,30.7291
2.5924,30.1359
2.5397,29.4547
2.4898,28.9054
2.4399,28.3781
2.3893,27.8068
2.3426,27.3893
2.2925,27.0158
2.2400,26.5983
2.1846,26.2248
2.1279,25.7633
2.0729,25.3239
2.0288,24.9284
1.9946,24.6208
1.9676,24.1374
1.9403,23.7199
1.9028,23.2145
1.8610,22.8410
1.8223,22.4015
1.7922,22.0719
1.7628,21.6544
1.7361,21.2809
1.7101,20.9074
1.6742,20.4240
1.6385,20.0285
1.6076,19.7208
1.5805,19.3253
1.5539,19.0397
1.5204,18.8200
1.4894,18.4464
1.4615,18.0070
1.4352,17.6334
1.4047,17.2819
1.3741,16.8205
1.3466,16.2711
1.3160,15.7218
1.2804,15.3043
1.2424,14.9748
1.2076,14.6452
1.1811,14.2936
1.1579,14.0739
1.1358,13.7882
1.1162,13.5685
1.0958,13.3268
1.0771,13.0192
1.0566,12.7335
1.0359,12.5358
1.0170,12.1842
0.9962,11.9645
0.9744,11.7008
0.9555,11.6129
0.9390,11.4152
0.9261,11.2833
0.9143,11.0856
0.9011,10.9538
0.8859,10.7780
0.8700,10.5802
0.8564,10.4484
0.8443,10.2946
0.8317,9.9870
0.8184,9.9210
0.8025,9.7013
0.7870,9.5695
0.7729,9.5036
0.7609,9.3717
0.7491,9.1520
0.7362,8.9323
0.7207,8.7125
0.7041,8.5368
0.6879,8.4489
0.6713,8.1413
0.6577,8.0094
0.6460,7.9435
0.6337,7.8556
0.6229,7.6359
0.6123,7.5919
0.6006,7.3942
0.5911,7.4162
0.5832,7.3063
0.5770,7.1085
0.5674,6.9547
0.5540,6.7350
0.5397,6.4494
0.5244,6.3615
0.5082,6.2736
0.4933,6.1637
0.4845,6.1637
0.4833,6.1198
0.4782,5.9000
0.4712,5.8122
0.4618,5.7243
0.4527,5.7682
0.4452,5.5924
0.4384,5.5265
0.4318,5.2628
0.4223,5.2409
0.4095,5.0651
0.3958,4.9992
0.3825,4.8893
0.3732,4.7355
0.3644,4.7355
0.3575,4.5817
0.3533,4.5817
0.3505,4.5377
0.3440,4.4938
0.3363,4.3839
0.3281,4.3180
0.3215,4.1862
0.3139,4.1422
0.3082,3.9665
0.3003,3.9225
0.2903,3.7907
0.2815,3.6808
0.2716,3.5270
0.2620,3.3732
0.2527,3.2853
0.2452,3.2414
0.2413,3.2194
0.2357,3.0875
0.2293,3.0436
0.2256,2.9997
0.2201,2.9777
0.2133,2.8898
0.2098,2.8019
0.2051,2.7140
0.1982,2.6041
0.1870,2.6041
0.1782,2.4284
0.1726,2.4064
0.1668,2.3624
0.1620,2.3624
0.1594,2.2965
0.1579,2.3405
0.1580,2.2086
0.1603,2.2086
0.1575,2.1427
0.1537,1.9889
0.1495,2.0548
0.1450,1.9450
0.1384,1.7912
0.1294,1.6154
0.1193,1.5714
0.1081,1.3737
0.0980,1.2858
0.0867,1.0880
0.0728,0.9562
0.0587,0.8244
0.0481,0.7365
0.0397,0.7145
0.0323,0.6046
0.0263,0.3849
0.0155,0.2750
0.0043,0.1652
-0.0029,0.1212
-0.0066,0.0773
-0.0103,0.0114
-0.0156,-0.0765
-0.0208,-0.0545
-0.0244,-0.0106
-0.0279,-0.0985
-0.0276,-0.2084
-0.0298,-0.2303
-0.0372,-0.3182
-0.0434,-0.4501
-0.0491,-0.5379
-0.0503,-0.7357
-0.0504,-0.8016
-0.0492,-0.9115
-0.0487,-1.0213
-0.0496,-1.0653
-0.0513,-1.0873
-0.0491,-1.0213
-0.0497,-0.9994
-0.0514,-0.9774
-0.0514,-1.0433
-0.0512,-0.9994
-0.0514,-1.1092
-0.0507,-1.0213
-0.0497,-1.0213
-0.0501,-1.0433
-0.0504,-0.9554
-0.0496,-0.9774
-0.0516,-1.0433
-0.0525,-1.0433
-0.0511,-1.0213
-0.0512,-0.9994
-0.0509,-0.9774
-0.0508,-1.0213
-0.0499,-1.0213
-0.0497,-0.9774
-0.0506,-0.9994
-0.0502,-0.9774
-0.0510,-0.9774
-0.0525,-1.0433
-0.0524,-0.9994
-0.0517,-0.9994
-0.0519,-1.0213
-0.0517,-0.9994
-0.0522,-0.9774
-0.0531,-0.9994
-0.0527,-1.0433
