t,Ax,Ay,Bx,By
0.000000E0,1.338156E-1,-5.025692E-2,1.597321E-1,-7.874117E-2
3.336667E-2,1.338055E-1,-5.025122E-2,1.597185E-1,-7.872902E-2
6.673333E-2,1.338222E-1,-5.027116E-2,1.597411E-1,-7.872609E-2
1.001000E-1,1.338527E-1,-5.024196E-2,1.597635E-1,-7.873647E-2
1.334667E-1,1.338406E-1,-5.026225E-2,1.597614E-1,-7.871822E-2
1.668333E-1,1.338510E-1,-5.025471E-2,1.597636E-1,-7.873397E-2
2.002000E-1,1.338645E-1,-5.025491E-2,1.597930E-1,-7.874135E-2
2.335667E-1,1.338648E-1,-5.024854E-2,1.597951E-1,-7.874418E-2
2.669333E-1,1.338783E-1,-5.026578E-2,1.597962E-1,-7.874069E-2
3.003000E-1,1.338932E-1,-5.022550E-2,1.598011E-1,-7.872001E-2
3.336667E-1,1.338868E-1,-5.020868E-2,1.597854E-1,-7.868628E-2
3.670333E-1,1.339188E-1,-5.016096E-2,1.598003E-1,-7.866078E-2
4.004000E-1,1.339764E-1,-5.011891E-2,1.597928E-1,-7.865344E-2
4.337667E-1,1.339774E-1,-4.997624E-2,1.597964E-1,-7.862395E-2
4.671333E-1,1.340459E-1,-4.978768E-2,1.598178E-1,-7.857602E-2
5.005000E-1,1.342199E-1,-4.955311E-2,1.598572E-1,-7.844170E-2
5.338667E-1,1.343652E-1,-4.922772E-2,1.598722E-1,-7.818971E-2
5.672333E-1,1.345313E-1,-4.891521E-2,1.599107E-1,-7.798556E-2
6.006000E-1,1.347503E-1,-4.857936E-2,1.599616E-1,-7.768671E-2
6.339667E-1,1.349363E-1,-4.814407E-2,1.600751E-1,-7.732886E-2
6.673333E-1,1.351411E-1,-4.764454E-2,1.601356E-1,-7.699924E-2
7.007000E-1,1.353682E-1,-4.716123E-2,1.601979E-1,-7.659526E-2
7.340667E-1,1.356147E-1,-4.654433E-2,1.602889E-1,-7.621776E-2
7.674333E-1,1.358323E-1,-4.603047E-2,1.603614E-1,-7.577543E-2
8.008000E-1,1.361431E-1,-4.535000E-2,1.604938E-1,-7.532577E-2
8.341667E-1,1.363624E-1,-4.474869E-2,1.606199E-1,-7.477912E-2
8.675333E-1,1.366415E-1,-4.406872E-2,1.606654E-1,-7.429871E-2
9.009000E-1,1.368933E-1,-4.350530E-2,1.607348E-1,-7.376299E-2
9.342667E-1,1.371713E-1,-4.276483E-2,1.608701E-1,-7.323286E-2
9.676333E-1,1.374446E-1,-4.210886E-2,1.609238E-1,-7.273915E-2
1.001000E0,1.376632E-1,-4.153912E-2,1.609610E-1,-7.220423E-2
1.034367E0,1.379166E-1,-4.077149E-2,1.610453E-1,-7.168864E-2
1.067733E0,1.381546E-1,-4.006506E-2,1.610059E-1,-7.108283E-2
1.101100E0,1.384107E-1,-3.928823E-2,1.610414E-1,-7.047263E-2
1.134467E0,1.385486E-1,-3.859026E-2,1.609952E-1,-6.985557E-2
1.167833E0,1.387856E-1,-3.780378E-2,1.609834E-1,-6.923528E-2
1.201200E0,1.389482E-1,-3.705494E-2,1.609186E-1,-6.858395E-2
1.234567E0,1.391430E-1,-3.624696E-2,1.608635E-1,-6.796856E-2
1.267933E0,1.392832E-1,-3.544974E-2,1.608642E-1,-6.728043E-2
1.301300E0,1.394594E-1,-3.460704E-2,1.607991E-1,-6.654806E-2
1.334667E0,1.395652E-1,-3.381752E-2,1.607390E-1,-6.593101E-2
1.368033E0,1.396682E-1,-3.305528E-2,1.607334E-1,-6.518324E-2
1.401400E0,1.398409E-1,-3.217738E-2,1.606206E-1,-6.450431E-2
1.434767E0,1.399168E-1,-3.135463E-2,1.604289E-1,-6.377643E-2
1.468133E0,1.399681E-1,-3.053898E-2,1.603467E-1,-6.307536E-2
1.501500E0,1.399843E-1,-2.967711E-2,1.601792E-1,-6.238205E-2
1.534867E0,1.399375E-1,-2.884411E-2,1.599779E-1,-6.161319E-2
1.568233E0,1.399457E-1,-2.793875E-2,1.598121E-1,-6.087611E-2
1.601600E0,1.399403E-1,-2.700012E-2,1.595486E-1,-6.005238E-2
1.634967E0,1.399304E-1,-2.610294E-2,1.593044E-1,-5.925068E-2
1.668333E0,1.398538E-1,-2.523803E-2,1.590727E-1,-5.844252E-2
1.701700E0,1.398281E-1,-2.420928E-2,1.587515E-1,-5.753460E-2
1.735067E0,1.397802E-1,-2.324284E-2,1.584316E-1,-5.670390E-2
1.768433E0,1.397265E-1,-2.223978E-2,1.580944E-1,-5.584307E-2
1.801800E0,1.395982E-1,-2.116920E-2,1.577237E-1,-5.495174E-2
1.835167E0,1.395240E-1,-2.006045E-2,1.573368E-1,-5.408896E-2
1.868533E0,1.392852E-1,-1.912753E-2,1.568750E-1,-5.310094E-2
1.901900E0,1.391505E-1,-1.798022E-2,1.564545E-1,-5.214369E-2
1.935267E0,1.389799E-1,-1.690211E-2,1.559952E-1,-5.111520E-2
1.968633E0,1.387363E-1,-1.574327E-2,1.555160E-1,-5.017199E-2
2.002000E0,1.384994E-1,-1.466406E-2,1.549617E-1,-4.917279E-2
2.035367E0,1.382164E-1,-1.353382E-2,1.544138E-1,-4.813833E-2
2.068733E0,1.379038E-1,-1.233403E-2,1.538883E-1,-4.704604E-2
2.102100E0,1.375701E-1,-1.117606E-2,1.532601E-1,-4.606591E-2
2.135467E0,1.371486E-1,-1.000547E-2,1.527066E-1,-4.497850E-2
2.168833E0,1.367530E-1,-8.788535E-3,1.521192E-1,-4.388599E-2
2.202200E0,1.363057E-1,-7.580885E-3,1.515755E-1,-4.273607E-2
2.235567E0,1.359053E-1,-6.367103E-3,1.510612E-1,-4.165726E-2
2.268933E0,1.354795E-1,-5.169675E-3,1.504766E-1,-4.045885E-2
2.302300E0,1.350710E-1,-3.897164E-3,1.499580E-1,-3.915767E-2
2.335667E0,1.346368E-1,-2.581196E-3,1.494881E-1,-3.790345E-2
2.369033E0,1.341433E-1,-1.321634E-3,1.488529E-1,-3.656045E-2
2.402400E0,1.335640E-1,9.690465E-5,1.482833E-1,-3.530878E-2
2.435767E0,1.330659E-1,1.472279E-3,1.476413E-1,-3.388003E-2
2.469133E0,1.324510E-1,2.806759E-3,1.470930E-1,-3.248005E-2
2.502500E0,1.319324E-1,4.324866E-3,1.463658E-1,-3.095898E-2
2.535867E0,1.312388E-1,5.687609E-3,1.457202E-1,-2.956930E-2
2.569233E0,1.305864E-1,7.246922E-3,1.449682E-1,-2.813002E-2
2.602600E0,1.298558E-1,8.875442E-3,1.442134E-1,-2.653959E-2
2.635967E0,1.291173E-1,1.051801E-2,1.433918E-1,-2.491402E-2
2.669333E0,1.283355E-1,1.217161E-2,1.425200E-1,-2.319323E-2
2.702700E0,1.275587E-1,1.387668E-2,1.416528E-1,-2.154617E-2
2.736067E0,1.266461E-1,1.554821E-2,1.407471E-1,-1.985525E-2
2.769433E0,1.258742E-1,1.737126E-2,1.398894E-1,-1.818888E-2
2.802800E0,1.250557E-1,1.913048E-2,1.387882E-1,-1.640797E-2
2.836167E0,1.241366E-1,2.097158E-2,1.377972E-1,-1.445933E-2
2.869533E0,1.232199E-1,2.296498E-2,1.367198E-1,-1.248722E-2
2.902900E0,1.222583E-1,2.506003E-2,1.355450E-1,-1.049930E-2
2.936267E0,1.210630E-1,2.725540E-2,1.344110E-1,-8.409278E-3
2.969633E0,1.200489E-1,2.934135E-2,1.332893E-1,-6.250688E-3
3.003000E0,1.189668E-1,3.173672E-2,1.320051E-1,-3.988481E-3
3.036367E0,1.178199E-1,3.414185E-2,1.307544E-1,-1.532916E-3
3.069733E0,1.165926E-1,3.659880E-2,1.294121E-1,9.505214E-4
3.103100E0,1.153522E-1,3.909866E-2,1.279691E-1,3.347146E-3
3.136467E0,1.139426E-1,4.185705E-2,1.264180E-1,5.955973E-3
3.169833E0,1.125751E-1,4.448384E-2,1.248981E-1,8.791803E-3
3.203200E0,1.111499E-1,4.746296E-2,1.233354E-1,1.166525E-2
3.236567E0,1.097298E-1,5.022839E-2,1.217044E-1,1.467165E-2
3.269933E0,1.082166E-1,5.322608E-2,1.200723E-1,1.757446E-2
3.303300E0,1.066947E-1,5.634118E-2,1.182385E-1,2.058809E-2
3.336667E0,1.052825E-1,5.920319E-2,1.162512E-1,2.350346E-2
3.370033E0,1.039412E-1,6.229424E-2,1.142227E-1,2.627946E-2
3.403400E0,1.025541E-1,6.506315E-2,1.122168E-1,2.936315E-2
3.436767E0,1.009501E-1,6.804142E-2,1.102957E-1,3.220153E-2
3.470133E0,9.944290E-2,7.104774E-2,1.081656E-1,3.501691E-2
3.503500E0,9.782422E-2,7.399725E-2,1.062578E-1,3.785356E-2
3.536867E0,9.632220E-2,7.687569E-2,1.042762E-1,4.050148E-2
3.570233E0,9.498317E-2,7.945299E-2,1.022854E-1,4.316953E-2
3.603600E0,9.345251E-2,8.220648E-2,1.002679E-1,4.590182E-2
3.636967E0,9.192093E-2,8.500243E-2,9.840752E-2,4.850827E-2
3.670333E0,9.056450E-2,8.743502E-2,9.650806E-2,5.110598E-2
3.703700E0,8.897275E-2,9.007902E-2,9.463086E-2,5.374027E-2
3.737067E0,8.740013E-2,9.275632E-2,9.254421E-2,5.627124E-2
3.770433E0,8.597152E-2,9.535896E-2,9.058228E-2,5.870021E-2
3.803800E0,8.454055E-2,9.764453E-2,8.862315E-2,6.119576E-2
3.837167E0,8.313613E-2,1.001648E-1,8.670519E-2,6.361492E-2
3.870533E0,8.164906E-2,1.023456E-1,8.474929E-2,6.588094E-2
3.903900E0,8.022463E-2,1.047862E-1,8.280394E-2,6.824682E-2
3.937267E0,7.892275E-2,1.068201E-1,8.099006E-2,7.050220E-2
3.970633E0,7.754913E-2,1.090620E-1,7.892543E-2,7.264366E-2
4.004000E0,7.615704E-2,1.110317E-1,7.702623E-2,7.481921E-2
4.037367E0,7.472392E-2,1.130981E-1,7.511259E-2,7.698037E-2
4.070733E0,7.328713E-2,1.149493E-1,7.314623E-2,7.875569E-2
4.104100E0,7.186422E-2,1.169851E-1,7.121652E-2,8.081463E-2
4.137467E0,7.055434E-2,1.186639E-1,6.931053E-2,8.282514E-2
4.170833E0,6.910318E-2,1.206338E-1,6.737068E-2,8.476214E-2
4.204200E0,6.759285E-2,1.225199E-1,6.541776E-2,8.673282E-2
4.237567E0,6.624295E-2,1.241434E-1,6.358558E-2,8.842599E-2
4.270933E0,6.487809E-2,1.257148E-1,6.163314E-2,9.025893E-2
4.304300E0,6.349994E-2,1.274304E-1,5.979264E-2,9.213367E-2
4.337667E0,6.200455E-2,1.290632E-1,5.790927E-2,9.382591E-2
4.371033E0,6.057291E-2,1.305026E-1,5.598425E-2,9.530051E-2
4.404400E0,5.908479E-2,1.320679E-1,5.409544E-2,9.697298E-2
4.437767E0,5.775060E-2,1.334071E-1,5.215988E-2,9.853372E-2
4.471133E0,5.620643E-2,1.347988E-1,5.018423E-2,1.000423E-1
4.504500E0,5.476379E-2,1.362033E-1,4.820704E-2,1.015977E-1
4.537867E0,5.336839E-2,1.373694E-1,4.619240E-2,1.030656E-1
4.571233E0,5.189867E-2,1.386011E-1,4.432776E-2,1.044974E-1
4.604600E0,5.039918E-2,1.398488E-1,4.242228E-2,1.056917E-1
4.637967E0,4.883794E-2,1.407350E-1,4.053398E-2,1.070249E-1
4.671333E0,4.751951E-2,1.419016E-1,3.849127E-2,1.082814E-1
4.704700E0,4.588044E-2,1.429280E-1,3.658624E-2,1.095372E-1
4.738067E0,4.449325E-2,1.437231E-1,3.464101E-2,1.107314E-1
4.771433E0,4.304720E-2,1.446695E-1,3.279813E-2,1.117527E-1
4.804800E0,4.138617E-2,1.455441E-1,3.084490E-2,1.127833E-1
