t,Ax,Ay,Bx,By
0.000000E0,1.535156E-1,-4.493472E-2,1.792094E-1,-7.348744E-2
3.336667E-2,1.535034E-1,-4.491840E-2,1.792120E-1,-7.345154E-2
6.673333E-2,1.535058E-1,-4.491287E-2,1.792213E-1,-7.345282E-2
1.001000E-1,1.535131E-1,-4.492307E-2,1.792266E-1,-7.346760E-2
1.334667E-1,1.535218E-1,-4.488640E-2,1.792305E-1,-7.342971E-2
1.668333E-1,1.535213E-1,-4.487576E-2,1.792261E-1,-7.341892E-2
2.002000E-1,1.535509E-1,-4.484901E-2,1.792337E-1,-7.341618E-2
2.335667E-1,1.535914E-1,-4.478188E-2,1.792780E-1,-7.337786E-2
2.669333E-1,1.535831E-1,-4.468163E-2,1.792818E-1,-7.331129E-2
3.003000E-1,1.536230E-1,-4.441899E-2,1.792943E-1,-7.325449E-2
3.336667E-1,1.536185E-1,-4.431405E-2,1.793106E-1,-7.300279E-2
3.670333E-1,1.537096E-1,-4.409706E-2,1.793738E-1,-7.286492E-2
4.004000E-1,1.538177E-1,-4.379825E-2,1.794396E-1,-7.255212E-2
4.337667E-1,1.539670E-1,-4.352334E-2,1.795585E-1,-7.236166E-2
4.671333E-1,1.540820E-1,-4.323316E-2,1.796551E-1,-7.210587E-2
5.005000E-1,1.542207E-1,-4.294306E-2,1.797788E-1,-7.183225E-2
5.338667E-1,1.543587E-1,-4.254520E-2,1.798189E-1,-7.153943E-2
5.672333E-1,1.545704E-1,-4.222399E-2,1.798947E-1,-7.125985E-2
6.006000E-1,1.548162E-1,-4.179955E-2,1.800796E-1,-7.097430E-2
6.339667E-1,1.550383E-1,-4.149491E-2,1.801761E-1,-7.073555E-2
6.673333E-1,1.552413E-1,-4.117236E-2,1.802160E-1,-7.049272E-2
7.007000E-1,1.554253E-1,-4.082804E-2,1.802987E-1,-7.021831E-2
7.340667E-1,1.556411E-1,-4.059983E-2,1.804249E-1,-7.003759E-2
7.674333E-1,1.558288E-1,-4.023894E-2,1.805296E-1,-6.984320E-2
8.008000E-1,1.560629E-1,-3.999904E-2,1.805893E-1,-6.957449E-2
8.341667E-1,1.562383E-1,-3.966876E-2,1.806220E-1,-6.931252E-2
8.675333E-1,1.564693E-1,-3.932866E-2,1.806534E-1,-6.913698E-2
9.009000E-1,1.566811E-1,-3.903272E-2,1.807915E-1,-6.885763E-2
9.342667E-1,1.568671E-1,-3.867864E-2,1.808342E-1,-6.860789E-2
9.676333E-1,1.570591E-1,-3.838455E-2,1.808847E-1,-6.839521E-2
1.001000E0,1.572570E-1,-3.796144E-2,1.809121E-1,-6.811692E-2
1.034367E0,1.574355E-1,-3.750759E-2,1.809204E-1,-6.781863E-2
1.067733E0,1.576389E-1,-3.711729E-2,1.809093E-1,-6.745014E-2
1.101100E0,1.578101E-1,-3.659540E-2,1.808927E-1,-6.711915E-2
1.134467E0,1.579186E-1,-3.614919E-2,1.809045E-1,-6.667448E-2
1.167833E0,1.580793E-1,-3.567173E-2,1.808860E-1,-6.622233E-2
1.201200E0,1.582312E-1,-3.510226E-2,1.808504E-1,-6.581576E-2
1.234567E0,1.584042E-1,-3.453779E-2,1.808428E-1,-6.532121E-2
1.267933E0,1.584788E-1,-3.400926E-2,1.808164E-1,-6.483200E-2
1.301300E0,1.585756E-1,-3.331157E-2,1.807663E-1,-6.435001E-2
1.334667E0,1.586590E-1,-3.278050E-2,1.807100E-1,-6.381790E-2
1.368033E0,1.587768E-1,-3.205864E-2,1.806526E-1,-6.324121E-2
1.401400E0,1.588064E-1,-3.142547E-2,1.805953E-1,-6.267500E-2
1.434767E0,1.588209E-1,-3.072670E-2,1.803705E-1,-6.211492E-2
1.468133E0,1.588268E-1,-2.997304E-2,1.802555E-1,-6.146131E-2
1.501500E0,1.588349E-1,-2.921464E-2,1.801027E-1,-6.085928E-2
1.534867E0,1.588170E-1,-2.847594E-2,1.798745E-1,-6.019928E-2
1.568233E0,1.587311E-1,-2.773444E-2,1.796693E-1,-5.954171E-2
1.601600E0,1.587052E-1,-2.694221E-2,1.794183E-1,-5.887966E-2
1.634967E0,1.586381E-1,-2.616033E-2,1.791380E-1,-5.813697E-2
1.668333E0,1.585633E-1,-2.531523E-2,1.788355E-1,-5.750000E-2
1.701700E0,1.583832E-1,-2.452489E-2,1.785424E-1,-5.678385E-2
1.735067E0,1.582638E-1,-2.367893E-2,1.781775E-1,-5.606461E-2
1.768433E0,1.581165E-1,-2.283207E-2,1.777395E-1,-5.527818E-2
1.801800E0,1.578893E-1,-2.198814E-2,1.773303E-1,-5.456549E-2
1.835167E0,1.577280E-1,-2.111952E-2,1.768935E-1,-5.381996E-2
1.868533E0,1.574521E-1,-2.032631E-2,1.764456E-1,-5.311027E-2
1.901900E0,1.572535E-1,-1.943515E-2,1.759612E-1,-5.227116E-2
1.935267E0,1.569979E-1,-1.852822E-2,1.754786E-1,-5.147611E-2
1.968633E0,1.566281E-1,-1.772762E-2,1.749963E-1,-5.065112E-2
2.002000E0,1.563383E-1,-1.683808E-2,1.745313E-1,-4.986005E-2
2.035367E0,1.560096E-1,-1.587084E-2,1.740347E-1,-4.898770E-2
2.068733E0,1.556697E-1,-1.488850E-2,1.734406E-1,-4.814739E-2
2.102100E0,1.551907E-1,-1.395692E-2,1.728916E-1,-4.725359E-2
2.135467E0,1.548062E-1,-1.296262E-2,1.724022E-1,-4.636816E-2
2.168833E0,1.544217E-1,-1.198819E-2,1.717685E-1,-4.552425E-2
2.202200E0,1.539176E-1,-1.108186E-2,1.711931E-1,-4.463283E-2
2.235567E0,1.534948E-1,-1.006150E-2,1.705497E-1,-4.376081E-2
2.268933E0,1.530455E-1,-9.072434E-3,1.700053E-1,-4.282388E-2
2.302300E0,1.526740E-1,-8.051687E-3,1.694302E-1,-4.189631E-2
2.335667E0,1.522872E-1,-7.101347E-3,1.688742E-1,-4.102222E-2
2.369033E0,1.518019E-1,-6.134182E-3,1.683256E-1,-4.008219E-2
2.402400E0,1.513727E-1,-5.126889E-3,1.677029E-1,-3.913645E-2
2.435767E0,1.508634E-1,-4.157254E-3,1.671473E-1,-3.818488E-2
2.469133E0,1.504359E-1,-3.016896E-3,1.666195E-1,-3.719137E-2
2.502500E0,1.498664E-1,-1.992646E-3,1.660066E-1,-3.609406E-2
2.535867E0,1.492881E-1,-9.597030E-4,1.654066E-1,-3.506231E-2
2.569233E0,1.486728E-1,1.432101E-4,1.647400E-1,-3.400459E-2
2.602600E0,1.479839E-1,1.346194E-3,1.641285E-1,-3.282473E-2
2.635967E0,1.473402E-1,2.541011E-3,1.634902E-1,-3.160384E-2
2.669333E0,1.466722E-1,3.831010E-3,1.627991E-1,-3.036959E-2
2.702700E0,1.459080E-1,5.099057E-3,1.619675E-1,-2.914100E-2
2.736067E0,1.451596E-1,6.371056E-3,1.611695E-1,-2.779253E-2
2.769433E0,1.443839E-1,7.823975E-3,1.603401E-1,-2.633152E-2
2.802800E0,1.435345E-1,9.372646E-3,1.594526E-1,-2.487107E-2
2.836167E0,1.428025E-1,1.098009E-2,1.584853E-1,-2.326333E-2
2.869533E0,1.417539E-1,1.272019E-2,1.573687E-1,-2.157243E-2
2.902900E0,1.407464E-1,1.449015E-2,1.563374E-1,-1.974217E-2
2.936267E0,1.396414E-1,1.643558E-2,1.551803E-1,-1.788666E-2
2.969633E0,1.387140E-1,1.834707E-2,1.539337E-1,-1.583684E-2
3.003000E0,1.374054E-1,2.049706E-2,1.527296E-1,-1.374673E-2
3.036367E0,1.363456E-1,2.285355E-2,1.514958E-1,-1.142798E-2
3.069733E0,1.350633E-1,2.521672E-2,1.499337E-1,-9.190662E-3
3.103100E0,1.336703E-1,2.761841E-2,1.484592E-1,-6.660756E-3
3.136467E0,1.322101E-1,3.024651E-2,1.467184E-1,-4.022907E-3
3.169833E0,1.306425E-1,3.303291E-2,1.452424E-1,-1.228694E-3
3.203200E0,1.290360E-1,3.595807E-2,1.435638E-1,1.632579E-3
3.236567E0,1.272796E-1,3.888501E-2,1.418788E-1,4.514034E-3
3.269933E0,1.256560E-1,4.194697E-2,1.399778E-1,7.622064E-3
3.303300E0,1.239192E-1,4.505147E-2,1.379205E-1,1.084195E-2
3.336667E0,1.221157E-1,4.844032E-2,1.358567E-1,1.406307E-2
3.370033E0,1.203102E-1,5.166689E-2,1.337578E-1,1.737640E-2
3.403400E0,1.186172E-1,5.503061E-2,1.316816E-1,2.071377E-2
3.436767E0,1.168581E-1,5.826693E-2,1.294154E-1,2.401101E-2
3.470133E0,1.151604E-1,6.176132E-2,1.271162E-1,2.709717E-2
3.503500E0,1.132558E-1,6.491792E-2,1.247024E-1,3.016909E-2
3.536867E0,1.113904E-1,6.843673E-2,1.223149E-1,3.333872E-2
3.570233E0,1.096120E-1,7.151891E-2,1.198763E-1,3.659271E-2
3.603600E0,1.078270E-1,7.489941E-2,1.176866E-1,3.962434E-2
3.636967E0,1.059606E-1,7.789616E-2,1.152944E-1,4.271115E-2
3.670333E0,1.043174E-1,8.085115E-2,1.129733E-1,4.581415E-2
3.703700E0,1.024000E-1,8.417794E-2,1.106101E-1,4.861522E-2
3.737067E0,1.006841E-1,8.710624E-2,1.082318E-1,5.169721E-2
3.770433E0,9.874510E-2,9.029182E-2,1.059610E-1,5.470219E-2
3.803800E0,9.700082E-2,9.315845E-2,1.036726E-1,5.751066E-2
3.837167E0,9.521677E-2,9.589782E-2,1.013297E-1,6.038109E-2
3.870533E0,9.343517E-2,9.893331E-2,9.887490E-2,6.319888E-2
3.903900E0,9.175160E-2,1.015339E-1,9.662639E-2,6.597896E-2
3.937267E0,8.992157E-2,1.041025E-1,9.407776E-2,6.865524E-2
3.970633E0,8.833208E-2,1.067230E-1,9.179339E-2,7.107100E-2
4.004000E0,8.661571E-2,1.091824E-1,8.949455E-2,7.367118E-2
4.037367E0,8.492307E-2,1.115801E-1,8.713980E-2,7.625861E-2
4.070733E0,8.315528E-2,1.141695E-1,8.455166E-2,7.878365E-2
4.104100E0,8.125931E-2,1.164529E-1,8.216732E-2,8.131191E-2
4.137467E0,7.948224E-2,1.189765E-1,7.998957E-2,8.347478E-2
4.170833E0,7.780498E-2,1.211886E-1,7.758689E-2,8.587345E-2
4.204200E0,7.612627E-2,1.232489E-1,7.510003E-2,8.820639E-2
4.237567E0,7.440583E-2,1.252983E-1,7.283490E-2,9.055651E-2
4.270933E0,7.248391E-2,1.275027E-1,7.031159E-2,9.276822E-2
4.304300E0,7.074124E-2,1.295150E-1,6.797926E-2,9.474916E-2
4.337667E0,6.912861E-2,1.314004E-1,6.570988E-2,9.693948E-2
4.371033E0,6.729255E-2,1.332067E-1,6.335100E-2,9.905060E-2
4.404400E0,6.544666E-2,1.352278E-1,6.097187E-2,1.011200E-1
4.437767E0,6.372073E-2,1.369454E-1,5.875992E-2,1.028828E-1
4.471133E0,6.196712E-2,1.385748E-1,5.633624E-2,1.048407E-1
4.504500E0,6.024014E-2,1.403703E-1,5.389728E-2,1.067641E-1
4.537867E0,5.838127E-2,1.418494E-1,5.160681E-2,1.084023E-1
4.571233E0,5.655293E-2,1.435494E-1,4.933811E-2,1.102163E-1
4.604600E0,5.484606E-2,1.448985E-1,4.683965E-2,1.119791E-1
4.637967E0,5.311219E-2,1.461771E-1,4.449362E-2,1.136990E-1
4.671333E0,5.119361E-2,1.476916E-1,4.212166E-2,1.154141E-1
4.704700E0,4.938269E-2,1.488483E-1,3.991732E-2,1.168315E-1
4.738067E0,4.756904E-2,1.502268E-1,3.746581E-2,1.183629E-1
4.771433E0,4.568890E-2,1.513015E-1,3.505962E-2,1.198641E-1
4.804800E0,4.382052E-2,1.525794E-1,3.257473E-2,1.213692E-1
4.838167E0,4.209877E-2,1.535434E-1,3.024349E-2,1.228041E-1
4.871533E0,4.013756E-2,1.547021E-1,2.787132E-2,1.239805E-1
4.904900E0,3.833642E-2,1.555549E-1,2.554405E-2,1.253187E-1
4.938267E0,3.634646E-2,1.565957E-1,2.314747E-2,1.265625E-1
4.971633E0,3.454331E-2,1.573910E-1,2.074120E-2,1.278052E-1
5.005000E0,3.267846E-2,1.583527E-1,1.833913E-2,1.289676E-1
5.038367E0,3.078396E-2,1.592246E-1,1.587833E-2,1.301165E-1
5.071733E0,2.884977E-2,1.598110E-1,1.354949E-2,1.310321E-1
5.105100E0,2.688381E-2,1.606304E-1,1.109379E-2,1.321049E-1
5.138467E0,2.492394E-2,1.613809E-1,8.769717E-3,1.330987E-1
5.171833E0,2.307897E-2,1.618239E-1,6.392527E-3,1.340065E-1
5.205200E0,2.125980E-2,1.624005E-1,3.928634E-3,1.348750E-1
5.238567E0,1.938782E-2,1.627959E-1,1.588977E-3,1.356968E-1
