force,angle
0.0327,-0.0907
0.0362,0.0191
0.0347,-0.1127
0.0455,-0.0688
0.0656,-0.0248
0.1311,-0.0907
0.2552,-0.0688
0.4137,-0.0468
0.6408,-0.1127
0.9213,-0.0688
1.3235,-0.1127
1.8760,-0.0688
2.4683,-0.2226
3.0012,-0.2665
3.5128,-0.3544
3.9934,-0.2226
4.4033,-0.3324
4.7119,-0.3105
4.9448,-0.3764
5.1559,-0.4423
5.3980,-0.3984
5.5905,-0.3764
5.6734,-0.3984
5.7321,-0.4863
5.7956,-0.4423
5.8703,-0.4863
5.9516,-0.3984
5.9854,-0.5741
5.9919,-0.4423
5.9783,-0.4643
6.0501,-0.5082
6.1225,-0.4643
6.1567,-0.4423
6.2038,-0.5741
6.2927,-0.5741
6.4193,-0.5522
6.5783,-0.5302
6.7388,-0.6401
6.8685,-0.6401
6.9946,-0.7280
7.0789,-0.7939
7.1127,-0.7719
7.1166,-0.7719
7.1354,-0.9916
7.2018,-0.8818
7.2334,-1.1015
7.2752,-1.2113
7.3059,-1.2773
7.3244,-1.1894
7.3424,-1.3432
7.3799,-1.4970
7.4123,-1.6069
7.4427,-1.6288
7.4696,-1.7387
7.4879,-1.7826
7.5069,-1.9364
7.5206,-1.9584
7.5379,-1.9584
7.5497,-2.0903
7.5676,-2.1122
7.5893,-2.2441
7.5915,-2.2221
7.5484,-2.2001
7.5182,-2.2880
7.5636,-2.2880
7.6162,-2.3539
7.6228,-2.4858
7.6231,-2.4418
7.6334,-2.5517
7.6485,-2.5956
7.6569,-2.6176
7.6445,-2.5077
7.6295,-2.5077
7.6045,-2.4858
7.5762,-2.3759
7.5080,-2.2660
7.4062,-2.1342
7.3296,-1.9584
7.2778,-1.8486
7.2312,-1.6508
7.1817,-1.4750
7.1098,-1.3652
7.0298,-1.2992
6.9499,-1.1235
6.8543,-1.0795
6.7381,-1.0136
6.6094,-0.9257
6.4569,-0.8818
6.2803,-0.8158
6.0802,-0.8158
5.8245,-0.6620
5.5389,-0.6840
5.1455,-0.6401
4.7881,-0.5082
4.4189,-0.4203
3.6813,-0.3105
2.6275,-0.3544
1.7666,-0.3105
1.2083,-0.1786
0.7530,-0.2446
0.4146,-0.1786
0.2442,-0.2006
0.1553,-0.1347
0.0971,-0.2446
0.0578,-0.2665
0.0401,-0.1347
0.0348,-0.1786
0.0330,-0.1567
0.0318,-0.1786
0.0310,-0.1567
0.0311,-0.1567
0.0318,-0.2006
0.0309,-0.1786
0.0298,-0.1347
0.0298,-0.2446
0.0308,-0.1567
0.0329,-0.2006
0.0329,-0.2006
0.0463,-0.1786
0.1183,-0.1786
0.2503,-0.1347
0.4277,-0.2006
0.5895,-0.1786
0.7121,-0.1567
0.9518,-0.2006
1.3000,-0.2006
1.7043,-0.3105
2.2141,-0.2885
2.8180,-0.3764
3.4677,-0.3324
4.0116,-0.3764
4.4162,-0.3984
4.7432,-0.4643
5.0712,-0.3984
5.3382,-0.5082
5.6274,-0.5082
5.8917,-0.6620
6.2087,-0.6840
6.5730,-0.6620
6.8711,-0.6620
7.1001,-0.6840
7.2601,-1.1015
7.3365,-1.1674
7.3143,-1.2113
7.3204,-1.3212
7.3822,-1.5190
7.4343,-1.6947
7.4927,-1.9145
7.5513,-2.0243
7.5909,-2.2880
7.6215,-2.3759
7.6568,-2.4418
7.6939,-2.5517
7.7257,-2.7714
7.7443,-2.9252
7.7729,-3.0131
7.8039,-3.0131
7.8148,-3.1889
7.8425,-3.3427
7.8688,-3.5405
7.8945,-3.6723
7.9183,-3.8700
7.9361,-3.8700
7.9490,-3.9360
7.9564,-4.1117
7.9726,-4.1337
7.9791,-4.0678
7.9887,-4.2875
8.0008,-4.3315
7.9945,-4.5512
7.9979,-4.4194
7.9902,-4.4633
7.9289,-4.4853
7.8794,-4.4194
7.8885,-4.4194
7.8748,-4.1996
7.8186,-3.9799
7.7509,-3.8481
7.6924,-3.7822
7.6586,-3.5405
7.6163,-3.3207
7.5734,-3.0571
7.5215,-2.9032
7.4671,-2.4858
7.4115,-2.2880
7.3421,-2.0463
7.2726,-1.8266
7.2107,-1.6728
7.1400,-1.3212
7.0443,-1.1454
6.9158,-1.0795
6.7408,-1.0356
6.5640,-0.9037
6.3754,-0.8158
6.1401,-0.7939
5.8505,-0.7499
5.3832,-0.5302
4.5033,-0.4643
3.1449,-0.4643
2.0346,-0.3764
1.3717,-0.3984
0.7907,-0.4203
0.4106,-0.3544
0.2104,-0.2885
0.1145,-0.2885
0.0563,-0.3544
0.0326,-0.2885
0.0296,-0.2226
0.0275,-0.2665
0.0258,-0.2885
0.0258,-0.2885
0.0259,-0.3544
0.0257,-0.2885
0.0254,-0.2885
0.0253,-0.1786
0.0272,-0.2665
0.0410,-0.2226
0.0503,-0.3105
0.0472,-0.2885
0.0447,-0.3105
0.0473,-0.2665
0.0479,-0.2446
0.0479,-0.2446
0.0642,-0.3764
0.0805,-0.2665
0.1818,-0.2665
0.3922,-0.3764
0.6950,-0.3764
0.9665,-0.5082
1.0436,-0.3984
1.1587,-0.4643
1.5331,-0.4203
2.1317,-0.5082
2.7050,-0.3764
3.1750,-0.6401
3.6218,-0.6181
4.0471,-0.7719
4.4391,-0.8378
4.8270,-0.9916
5.1443,-0.9697
5.3539,-1.1015
5.6466,-1.1454
6.0546,-1.1674
6.3686,-1.2333
6.5709,-1.1674
6.7502,-1.2992
6.9175,-1.4750
7.0600,-1.5409
7.1568,-1.7607
7.2200,-1.8266
7.2802,-2.1562
7.3469,-2.3979
7.4326,-2.3100
7.4995,-2.3320
7.5364,-2.6835
7.5724,-2.9472
7.5964,-2.8813
7.5598,-2.9032
7.5502,-2.8373
7.5655,-2.5956
7.4657,-2.2880
7.3387,-2.0463
7.2549,-1.8925
7.1736,-1.6947
7.0390,-1.4311
6.8509,-1.3212
6.6359,-1.2333
6.2495,-1.1894
5.5124,-0.9037
4.5474,-0.5302
3.3299,-0.5741
2.0169,-0.3984
1.0253,-0.5302
0.4283,-0.3984
0.1275,-0.3764
0.0029,-0.3764
-0.0080,-0.3984
0.0090,-0.3105
0.0108,-0.3544
0.0088,-0.3764
0.0071,-0.3105
0.0065,-0.3544
0.0081,-0.3764
0.0081,-0.3544
0.0077,-0.4203
0.0083,-0.2885
0.0091,-0.3544
0.0080,-0.3544
0.0073,-0.3764
0.0066,-0.3764
0.0064,-0.3764
