force,angle
0.6995,8.7631
0.7198,9.0267
0.7446,9.4223
0.7724,9.6859
0.8007,9.9057
0.8266,10.2792
0.8510,10.6308
0.8758,10.8725
0.8998,11.0263
0.9237,11.3339
0.9481,11.6195
0.9722,11.9491
0.9975,12.3446
1.0252,12.5863
1.0508,12.9599
1.0749,13.2894
1.0958,13.5971
1.1234,13.8827
1.1530,14.2343
1.1795,14.5639
1.2062,14.8715
1.2341,15.1351
1.2603,15.4867
1.2849,15.6625
1.3085,16.0360
1.3312,16.2118
1.3544,16.6073
1.3775,16.8490
1.4022,17.2006
1.4268,17.4642
1.4495,17.7719
1.4743,18.0575
1.5016,18.4091
1.5276,18.7167
1.5555,19.0463
1.5833,19.3759
1.6080,19.6835
1.6338,19.9911
1.6594,20.2767
1.6826,20.5404
1.7045,20.8261
1.7260,21.1337
1.7471,21.3314
1.7696,21.5512
1.7891,21.9027
1.8102,22.2323
1.8323,22.5180
1.8538,22.7157
1.8762,22.9574
1.9002,23.3309
1.9249,23.6605
1.9488,24.0121
1.9746,24.3637
2.0008,24.6493
2.0265,24.9569
2.0519,25.2426
2.0762,25.4623
2.0982,25.9017
2.1168,26.0556
2.1354,26.3192
2.1558,26.5609
2.1763,26.8466
2.2007,27.1102
2.2315,27.3739
2.2641,27.7475
2.3012,27.9672
2.3390,28.2528
2.3772,28.5824
2.4144,28.8900
2.4486,29.1976
2.4791,29.5932
2.5104,29.8129
2.5380,30.1425
2.5617,30.4281
2.5849,30.6698
2.6059,30.9774
2.6255,31.1532
2.6424,31.4169
2.6593,31.7025
2.6806,31.9442
2.7005,32.2079
2.7202,32.4935
2.7413,32.7572
2.7624,33.0648
2.7848,33.3944
2.8066,33.7020
2.8288,34.0097
2.8507,34.3173
2.8739,34.6908
2.8958,35.0204
2.9168,35.2841
2.9398,35.5258
2.9620,35.7675
2.9791,36.0092
2.9965,36.2948
3.0137,36.4267
3.0293,36.7123
3.0454,36.9979
3.0624,37.2396
3.0824,37.5692
3.1005,37.8988
3.1208,38.0526
3.1396,38.2504
3.1536,38.2724
3.1640,38.3822
3.1714,38.4481
3.1777,38.5800
3.1840,38.6679
3.1886,38.7118
3.1936,38.6898
3.1994,38.8436
3.2033,38.9975
3.2075,39.0634
3.2123,39.0853
3.2183,39.1293
3.2235,39.2172
3.2288,39.3270
3.2337,39.4149
3.2392,39.5248
3.2436,39.6127
3.2492,39.6566
3.2565,39.6786
3.2593,39.8544
3.2637,39.8764
3.2688,40.0082
3.2733,40.0741
3.2781,40.0961
3.2823,40.2059
3.2867,40.3378
3.2916,40.3378
3.2961,40.3598
3.2987,40.3378
3.2963,40.3158
3.2937,40.3158
3.2945,40.2938
3.2945,40.3378
3.2922,40.3158
3.2923,40.3158
3.2942,40.3378
3.2972,40.3817
3.2972,40.3817
3.2923,40.3598
3.2909,40.4257
3.2901,40.3598
3.2888,40.3378
3.2816,40.3378
3.2778,40.3378
3.2779,40.3378
3.2751,40.2719
3.2724,40.2719
3.2735,40.2719
3.2740,40.2499
3.2703,40.2059
3.2512,40.1620
3.2353,40.2059
3.2306,40.1181
3.2260,39.9862
3.2102,39.9423
3.1845,39.8983
3.1624,39.7885
3.1636,39.6786
3.1658,39.6127
3.1589,39.5028
3.1510,39.3710
3.1447,39.3710
3.1390,39.2611
3.1328,39.2831
3.1262,39.1073
3.1214,39.1073
3.1183,38.9315
3.1131,38.8436
3.1057,38.8217
3.1010,38.7997
3.0976,38.6898
3.0938,38.6459
3.0896,38.4921
3.0849,38.4042
3.0793,38.3602
3.0737,38.2284
3.0687,38.2064
3.0618,38.0526
3.0573,38.0087
3.0520,37.8768
3.0452,37.7670
3.0380,37.6571
3.0314,37.5253
3.0256,37.4154
3.0185,37.4374
3.0111,37.2616
3.0046,37.1517
2.9981,36.9979
2.9920,36.9320
2.9853,36.8881
2.9793,36.8441
2.9722,36.6464
2.9665,36.5585
2.9607,36.4267
2.9535,36.3827
2.9477,36.2509
2.9425,36.1630
2.9343,36.1410
2.9265,35.9213
2.9210,35.8554
2.9149,35.8334
2.9073,35.7016
2.9002,35.5258
2.8931,35.4159
2.8849,35.3500
2.8771,35.1522
2.8690,35.0643
2.8610,34.8666
2.8510,34.7567
2.8424,34.6908
2.8343,34.4491
2.8248,34.2733
2.8117,34.1854
2.8016,34.0536
2.7914,33.8119
2.7792,33.6581
2.7677,33.5482
2.7554,33.4164
2.7456,33.1747
2.7363,33.0648
2.7249,32.8891
2.7128,32.7352
2.7001,32.4935
2.6880,32.4057
2.6769,32.1859
2.6642,31.9662
2.6503,31.9003
2.6376,31.7025
2.6269,31.5048
2.6160,31.3949
2.6041,31.1532
2.5915,31.0214
2.5793,30.8017
2.5656,30.7138
2.5522,30.4721
2.5405,30.3402
2.5281,30.2084
2.5145,29.9447
2.4975,29.8129
2.4791,29.5932
2.4599,29.3734
2.4411,29.1537
2.4220,28.8900
2.3999,28.7142
2.3792,28.4066
2.3600,28.2089
2.3426,28.0551
2.3247,27.8573
2.3056,27.6376
2.2871,27.3959
2.2623,27.1542
2.2322,26.8905
2.2014,26.7367
2.1729,26.5170
2.1463,26.2973
2.1222,26.1434
2.1011,25.8578
2.0836,25.5282
2.0646,25.3085
2.0436,25.1107
2.0251,24.9789
2.0095,24.6273
1.9925,24.4296
1.9750,24.1000
1.9567,23.8803
1.9362,23.5067
1.9140,23.2870
1.8929,23.0233
1.8726,22.6718
1.8509,22.4081
1.8269,22.0565
1.8039,21.6830
1.7816,21.3534
1.7567,21.0238
1.7306,20.7601
1.7065,20.4306
1.6833,20.0790
1.6572,19.7934
1.6307,19.4418
1.6047,19.0463
1.5788,18.7167
1.5498,18.2992
1.5205,17.9476
1.4925,17.4423
1.4610,17.1127
1.4274,16.6513
1.3948,16.2777
1.3647,16.0360
1.3351,15.6625
1.3067,15.3329
1.2765,14.9154
1.2482,14.5858
1.2195,14.2343
1.1897,13.8388
1.1586,13.3773
1.1283,13.0038
1.0948,12.6303
1.0602,12.1908
1.0260,11.8173
0.9919,11.3998
0.9592,11.0702
0.9260,10.6967
0.8947,10.3451
0.8659,9.9057
0.8370,9.6859
0.8079,9.3563
0.7804,8.9389
0.7515,8.5653
0.7196,8.2138
0.6877,7.8622
0.6546,7.4008
0.6228,6.9833
0.5889,6.6098
0.5541,6.3021
0.5220,5.9286
0.4942,5.6210
0.4662,5.3353
0.4376,4.9398
0.4113,4.7860
0.3862,4.4345
0.3620,4.0609
0.3390,3.8192
0.3124,3.6434
0.2861,3.2919
0.2643,3.1600
0.2429,2.9184
0.2238,2.6986
0.2099,2.6767
0.1975,2.6327
0.1894,2.5888
0.1859,2.6327
0.1852,2.6547
0.1833,2.5448
0.1826,2.6107
0.1830,2.6767
0.1829,2.6107
0.1829,2.6107
0.1824,2.5888
0.1829,2.5888
0.1823,2.5888
0.1813,2.5228
0.1816,2.5009
0.1803,2.6327
0.1807,2.5888
0.1829,2.5448
0.1822,2.5668
0.1813,2.6547
0.1806,2.5448
0.1798,2.5668
0.1808,2.6327
0.1815,2.6327
0.1828,2.5448
0.1816,2.5448
0.1819,2.4789
0.1818,2.5888
0.1810,2.5228
0.1815,2.5888
0.1824,2.5668
0.1810,2.5228
0.1814,2.5668
0.1801,2.6547
0.1806,2.5448
0.1820,2.5668
0.1817,2.5668
0.1803,2.5448
0.1798,2.5448
0.1803,2.5888
0.1812,2.5228
0.1812,2.5668
0.1810,2.5228
0.1811,2.4789
0.1823,2.5888
0.1819,2.5668
0.1814,2.5448
0.1815,2.5668
0.1820,2.5668
0.1813,2.5228
0.1807,2.5448
0.1826,2.5448
0.1843,2.6107
0.1831,2.5668
0.1809,2.5448
0.1818,2.5668
0.1819,2.6107
0.1815,2.5228
0.1813,2.6107
0.1809,2.5888
0.1811,2.5668
0.1809,2.5888
0.1819,2.5448
0.1816,2.5228
0.1822,2.5668
0.1838,2.5228
0.1828,2.5448
0.1818,2.5009
0.1819,2.5228
0.1808,2.5448
0.1832,2.2592
0.1817,2.0834
0.1651,1.6879
0.1391,1.2265
0.1031,0.7431
0.0784,0.4135
0.0584,0.0180
0.0394,-0.3116
0.0251,-0.7950
0.0380,-1.1686
0.0387,-1.1246
0.0165,-1.1246
0.0019,-1.1246
0.0020,-1.1686
0.0021,-1.1246
0.0013,-1.1686
0.0021,-1.1466
0.0031,-1.1026
0.0021,-1.1246
0.0020,-1.1246
0.0013,-1.1246
0.0013,-1.1466
0.0024,-1.1905
0.0035,-1.0587
0.0039,-1.1905
