force,angle
-12.7645,9.9871
-12.6420,9.7674
-12.5348,9.6795
-12.3071,9.5257
-12.1240,9.5257
-12.0198,9.3939
-11.9558,9.1741
-11.8370,9.1082
-11.6563,9.0423
-11.5542,8.9984
-11.4947,8.9324
-11.4099,8.9105
-11.3060,8.6468
-11.1628,8.5369
-10.9585,8.3392
-10.7661,8.2733
-10.6064,8.1634
-10.4656,8.1414
-10.3447,7.9217
-10.1830,7.7459
-10.0181,7.5262
-9.8176,7.3504
-9.5643,7.1966
-9.2971,7.1746
-9.1225,7.0428
-9.0550,6.8890
-8.9523,6.8450
-8.7863,6.8011
-8.6924,6.6253
-8.5804,6.4056
-8.3749,6.3616
-8.1470,6.2957
-8.0147,6.2518
-7.9313,6.1859
-7.8408,6.0760
-7.7474,5.9222
-7.6499,5.8343
-7.5371,5.7464
-7.4237,5.7464
-7.2974,5.6805
-7.1524,5.4608
-7.0041,5.4168
-6.8412,5.2630
-6.6633,5.1092
-6.4630,5.0653
-6.2346,4.8895
-6.0136,4.8236
-5.8314,4.8016
-5.7028,4.6917
-5.5942,4.7137
-5.5058,4.5159
-5.4052,4.4281
-5.2623,4.4061
-5.1178,4.3841
-4.9945,4.2742
-4.8255,4.1424
-4.6681,4.1204
-4.5292,3.9886
-4.3924,3.9007
-4.2395,3.8568
-4.0548,3.8568
-3.8962,3.7908
-3.7738,3.7249
-3.6229,3.5711
-3.4847,3.4613
-3.3696,3.4832
-3.2503,3.3953
-3.1142,3.4393
-2.9798,3.2855
-2.8135,3.1976
-2.6292,3.2855
-2.5035,3.1317
-2.4035,3.0658
-2.3376,3.0218
-2.2432,2.9998
-2.1528,3.0218
-2.0698,2.8900
-1.9279,2.8241
-1.8082,2.7581
-1.7591,2.7801
-1.6793,2.6702
-1.5970,2.5824
-1.4489,2.6043
-1.2594,2.5824
-1.1683,2.4505
-1.0581,2.4285
-0.9633,2.4945
-0.8997,2.3626
-0.8005,2.2747
-0.7070,2.3626
-0.6476,2.2967
-0.5843,2.2308
-0.4879,2.1868
-0.4096,2.1868
-0.3232,2.0990
-0.2205,2.0550
-0.1253,2.0111
-0.0704,1.9891
-0.0553,2.0330
-0.0449,1.8792
-0.0139,1.9232
0.0565,1.9671
0.1580,1.9451
0.2290,1.9232
0.2547,1.9451
0.2553,1.9891
0.2473,2.0111
0.2272,1.8353
0.1620,1.5716
0.0745,1.6595
0.0521,1.6375
0.0162,1.6375
-0.0327,1.5716
-0.0553,1.5277
-0.0460,1.5277
-0.0177,1.4617
0.0193,1.5716
0.0166,1.4617
0.0114,1.5057
0.0082,1.4398
0.0051,1.3519
0.0037,1.3519
0.0005,1.4617
-0.0014,1.4398
-0.0035,1.4178
-0.0047,1.4178
-0.0066,1.4178
-0.0093,1.4398
-0.0088,1.4178
-0.0094,1.4617
-0.0117,1.3739
-0.0152,1.4398
-0.0154,1.4837
-0.0153,1.4617
-0.0165,1.4398
-0.0180,1.4398
-0.0179,1.3739
-0.0173,1.3958
-0.0180,1.4837
-0.0179,1.4398
-0.0185,1.3739
-0.0211,1.4617
-0.0225,1.3958
-0.0219,1.4617
