force,angle
0.2946,1.2106
0.2951,1.1227
0.2934,1.1886
0.2928,1.1886
0.2928,1.1447
0.2919,1.2326
0.2907,1.2326
0.2890,1.2326
0.2865,1.1447
0.2842,1.1666
0.2801,1.0787
0.2767,1.1227
0.2764,1.1447
0.2764,1.1666
0.2753,1.1447
0.2727,1.1227
0.2716,1.1447
