t,Ax,Ay,Bx,By
0.000000E0,3.961761E-1,-1.622474E-1,4.218428E-1,-1.910039E-1
3.336667E-2,3.963370E-1,-1.617064E-1,4.219067E-1,-1.906289E-1
6.673333E-2,3.965117E-1,-1.613835E-1,4.219468E-1,-1.903048E-1
1.001000E-1,3.967098E-1,-1.607932E-1,4.219791E-1,-1.899592E-1
1.334667E-1,3.969276E-1,-1.602774E-1,4.220271E-1,-1.895320E-1
1.668333E-1,3.971815E-1,-1.598005E-1,4.220635E-1,-1.889706E-1
2.002000E-1,3.974368E-1,-1.591681E-1,4.222045E-1,-1.886532E-1
2.335667E-1,3.977001E-1,-1.585481E-1,4.223132E-1,-1.881836E-1
2.669333E-1,3.979202E-1,-1.579928E-1,4.223815E-1,-1.876521E-1
3.003000E-1,3.982413E-1,-1.573423E-1,4.224597E-1,-1.872541E-1
3.336667E-1,3.984317E-1,-1.567780E-1,4.225394E-1,-1.868524E-1
3.670333E-1,3.986681E-1,-1.560253E-1,4.226439E-1,-1.862750E-1
4.004000E-1,3.989340E-1,-1.553586E-1,4.226513E-1,-1.857581E-1
4.337667E-1,3.991336E-1,-1.546579E-1,4.226825E-1,-1.852781E-1
4.671333E-1,3.993342E-1,-1.540310E-1,4.226541E-1,-1.847265E-1
5.005000E-1,3.995415E-1,-1.531774E-1,4.226554E-1,-1.840908E-1
5.338667E-1,3.997055E-1,-1.524697E-1,4.226229E-1,-1.834967E-1
5.672333E-1,3.999023E-1,-1.515681E-1,4.225898E-1,-1.828872E-1
6.006000E-1,4.000666E-1,-1.508418E-1,4.225750E-1,-1.821929E-1
6.339667E-1,4.002717E-1,-1.498825E-1,4.225191E-1,-1.815204E-1
6.673333E-1,4.004034E-1,-1.491091E-1,4.224813E-1,-1.807256E-1
7.007000E-1,4.005684E-1,-1.482358E-1,4.224434E-1,-1.800016E-1
7.340667E-1,4.006450E-1,-1.472950E-1,4.223673E-1,-1.792376E-1
7.674333E-1,4.007261E-1,-1.463440E-1,4.221974E-1,-1.784052E-1
8.008000E-1,4.007921E-1,-1.455274E-1,4.220479E-1,-1.776222E-1
8.341667E-1,4.009023E-1,-1.446050E-1,4.219307E-1,-1.767587E-1
8.675333E-1,4.009016E-1,-1.436838E-1,4.216990E-1,-1.759707E-1
9.009000E-1,4.009767E-1,-1.427190E-1,4.215155E-1,-1.751636E-1
9.342667E-1,4.009647E-1,-1.418016E-1,4.212699E-1,-1.743404E-1
9.676333E-1,4.009132E-1,-1.408638E-1,4.210169E-1,-1.735388E-1
1.001000E0,4.009086E-1,-1.399238E-1,4.207367E-1,-1.726981E-1
1.034367E0,4.008075E-1,-1.389773E-1,4.203823E-1,-1.719077E-1
1.067733E0,4.007698E-1,-1.379442E-1,4.200256E-1,-1.710108E-1
1.101100E0,4.006800E-1,-1.368363E-1,4.196116E-1,-1.701690E-1
1.134467E0,4.005503E-1,-1.358862E-1,4.191491E-1,-1.693656E-1
1.167833E0,4.003276E-1,-1.347993E-1,4.186937E-1,-1.684267E-1
1.201200E0,4.000667E-1,-1.337994E-1,4.181682E-1,-1.674828E-1
1.234567E0,3.998969E-1,-1.326840E-1,4.176796E-1,-1.665815E-1
1.267933E0,3.995507E-1,-1.316069E-1,4.172066E-1,-1.656369E-1
1.301300E0,3.992346E-1,-1.305751E-1,4.165968E-1,-1.646343E-1
1.334667E0,3.989274E-1,-1.294149E-1,4.160834E-1,-1.636508E-1
1.368033E0,3.986095E-1,-1.282264E-1,4.155168E-1,-1.626294E-1
1.401400E0,3.982414E-1,-1.270896E-1,4.149109E-1,-1.616100E-1
1.434767E0,3.978891E-1,-1.259804E-1,4.143259E-1,-1.606778E-1
1.468133E0,3.974730E-1,-1.248964E-1,4.137075E-1,-1.596146E-1
1.501500E0,3.970424E-1,-1.237274E-1,4.130941E-1,-1.585768E-1
1.534867E0,3.966080E-1,-1.226186E-1,4.124918E-1,-1.574710E-1
1.568233E0,3.961716E-1,-1.214604E-1,4.118308E-1,-1.564102E-1
1.601600E0,3.957230E-1,-1.202288E-1,4.112624E-1,-1.552464E-1
1.634967E0,3.952581E-1,-1.189765E-1,4.106247E-1,-1.540205E-1
1.668333E0,3.947524E-1,-1.176068E-1,4.099959E-1,-1.527901E-1
1.701700E0,3.942041E-1,-1.163769E-1,4.093043E-1,-1.515316E-1
1.735067E0,3.935698E-1,-1.149607E-1,4.085912E-1,-1.502386E-1
1.768433E0,3.928934E-1,-1.135845E-1,4.079530E-1,-1.487549E-1
1.801800E0,3.923279E-1,-1.120266E-1,4.071437E-1,-1.473116E-1
1.835167E0,3.915388E-1,-1.105401E-1,4.062599E-1,-1.458512E-1
1.868533E0,3.907398E-1,-1.089658E-1,4.053886E-1,-1.442704E-1
1.901900E0,3.899698E-1,-1.072922E-1,4.045053E-1,-1.425992E-1
1.935267E0,3.890521E-1,-1.056144E-1,4.034653E-1,-1.408872E-1
1.968633E0,3.882197E-1,-1.038255E-1,4.023840E-1,-1.392112E-1
2.002000E0,3.871985E-1,-1.018248E-1,4.012261E-1,-1.373239E-1
2.035367E0,3.861817E-1,-9.994328E-2,3.999860E-1,-1.354242E-1
2.068733E0,3.851415E-1,-9.778670E-2,3.987279E-1,-1.334226E-1
2.102100E0,3.839484E-1,-9.560178E-2,3.974000E-1,-1.312406E-1
2.135467E0,3.827573E-1,-9.324138E-2,3.959876E-1,-1.290405E-1
2.168833E0,3.815577E-1,-9.076709E-2,3.946007E-1,-1.266082E-1
2.202200E0,3.803282E-1,-8.824831E-2,3.932046E-1,-1.242085E-1
2.235567E0,3.788483E-1,-8.551778E-2,3.914979E-1,-1.216785E-1
2.268933E0,3.773729E-1,-8.288960E-2,3.898995E-1,-1.188162E-1
