force,angle
2.6272,8.0018
2.5791,7.8480
2.5333,7.7162
2.4865,7.4086
2.4245,7.0350
2.3405,6.8153
2.2495,6.5956
2.1567,6.2220
2.0652,5.9803
1.9776,5.7386
1.8922,5.4969
1.8091,5.2333
1.7248,4.9037
1.6433,4.7279
1.5620,4.4203
1.4793,4.1346
1.3956,3.8710
1.3097,3.5414
1.2203,3.3216
1.1294,3.0580
1.0423,2.7504
0.9558,2.4867
0.8666,2.2670
0.7800,2.0253
0.6956,1.8275
0.6163,1.5638
0.5402,1.3441
0.4695,1.1903
0.4048,1.0145
0.3446,0.8827
0.2913,0.6410
0.2417,0.5751
0.1960,0.4872
0.1553,0.3993
0.1202,0.2674
0.0913,0.2015
0.0695,0.2015
0.0551,0.1576
0.0470,0.1796
0.0434,0.1796
0.0405,0.1356
0.0378,0.1796
0.0355,0.1796
0.0323,0.1796
0.0285,0.1576
0.0259,0.1576
0.0267,0.1576
0.0260,0.1136
0.0245,0.0697
0.0196,0.1356
0.0140,-0.0182
0.0104,0.0257
0.0085,0.1136
0.0062,0.0257
0.0056,0.0697
