t,Ax,Ay,Bx,By
0.000000E0,4.089259E-1,-1.999024E-1,4.346650E-1,-2.284408E-1
3.336667E-2,4.089014E-1,-1.998970E-1,4.346669E-1,-2.284297E-1
6.673333E-2,4.089137E-1,-1.999091E-1,4.346702E-1,-2.284252E-1
1.001000E-1,4.089133E-1,-1.999426E-1,4.346499E-1,-2.284630E-1
1.334667E-1,4.089353E-1,-1.999086E-1,4.346403E-1,-2.284859E-1
1.668333E-1,4.089391E-1,-1.999257E-1,4.346159E-1,-2.284894E-1
2.002000E-1,4.089625E-1,-1.998745E-1,4.346159E-1,-2.284753E-1
2.335667E-1,4.089879E-1,-1.998195E-1,4.345786E-1,-2.284555E-1
2.669333E-1,4.090213E-1,-1.997236E-1,4.345554E-1,-2.283794E-1
3.003000E-1,4.089926E-1,-1.995665E-1,4.345334E-1,-2.283207E-1
3.336667E-1,4.090702E-1,-1.992774E-1,4.345154E-1,-2.282354E-1
3.670333E-1,4.090717E-1,-1.990269E-1,4.345134E-1,-2.280078E-1
4.004000E-1,4.091292E-1,-1.986707E-1,4.345334E-1,-2.277469E-1
4.337667E-1,4.092272E-1,-1.982435E-1,4.345380E-1,-2.274734E-1
4.671333E-1,4.094321E-1,-1.977755E-1,4.345570E-1,-2.270951E-1
5.005000E-1,4.095693E-1,-1.972723E-1,4.346061E-1,-2.267119E-1
5.338667E-1,4.097575E-1,-1.967012E-1,4.346551E-1,-2.262387E-1
5.672333E-1,4.099171E-1,-1.961038E-1,4.347105E-1,-2.257961E-1
6.006000E-1,4.101449E-1,-1.954542E-1,4.347248E-1,-2.252781E-1
6.339667E-1,4.103610E-1,-1.947813E-1,4.348003E-1,-2.247661E-1
6.673333E-1,4.105570E-1,-1.941262E-1,4.348036E-1,-2.242573E-1
7.007000E-1,4.108008E-1,-1.934822E-1,4.348498E-1,-2.237011E-1
7.340667E-1,4.109896E-1,-1.927780E-1,4.348358E-1,-2.231812E-1
7.674333E-1,4.112425E-1,-1.921226E-1,4.348348E-1,-2.226017E-1
8.008000E-1,4.114545E-1,-1.914520E-1,4.348729E-1,-2.221229E-1
8.341667E-1,4.117098E-1,-1.907937E-1,4.348776E-1,-2.215678E-1
8.675333E-1,4.118610E-1,-1.901213E-1,4.348425E-1,-2.210108E-1
9.009000E-1,4.121956E-1,-1.894190E-1,4.348494E-1,-2.205101E-1
9.342667E-1,4.124189E-1,-1.887452E-1,4.348511E-1,-2.200024E-1
9.676333E-1,4.126882E-1,-1.880564E-1,4.348098E-1,-2.195108E-1
1.001000E0,4.129897E-1,-1.874320E-1,4.348129E-1,-2.189355E-1
1.034367E0,4.131878E-1,-1.867015E-1,4.348498E-1,-2.183876E-1
1.067733E0,4.134895E-1,-1.860567E-1,4.348599E-1,-2.178714E-1
1.101100E0,4.137515E-1,-1.853510E-1,4.348461E-1,-2.173295E-1
1.134467E0,4.139876E-1,-1.846307E-1,4.348688E-1,-2.167392E-1
1.167833E0,4.142621E-1,-1.839864E-1,4.348657E-1,-2.161455E-1
1.201200E0,4.144213E-1,-1.832763E-1,4.348685E-1,-2.156167E-1
1.234567E0,4.146865E-1,-1.825773E-1,4.348564E-1,-2.149770E-1
1.267933E0,4.148551E-1,-1.818280E-1,4.348672E-1,-2.143892E-1
1.301300E0,4.150602E-1,-1.810960E-1,4.348273E-1,-2.137852E-1
1.334667E0,4.151713E-1,-1.803973E-1,4.348081E-1,-2.131490E-1
1.368033E0,4.152873E-1,-1.796660E-1,4.347553E-1,-2.125445E-1
1.401400E0,4.154059E-1,-1.788564E-1,4.346934E-1,-2.118455E-1
1.434767E0,4.155255E-1,-1.781547E-1,4.345774E-1,-2.112031E-1
1.468133E0,4.155365E-1,-1.774104E-1,4.344323E-1,-2.105355E-1
1.501500E0,4.155234E-1,-1.765556E-1,4.341834E-1,-2.098897E-1
1.534867E0,4.155329E-1,-1.757235E-1,4.339591E-1,-2.091778E-1
1.568233E0,4.154658E-1,-1.748586E-1,4.336586E-1,-2.084881E-1
1.601600E0,4.153991E-1,-1.739641E-1,4.333934E-1,-2.076924E-1
1.634967E0,4.153008E-1,-1.730496E-1,4.330433E-1,-2.068896E-1
1.668333E0,4.152012E-1,-1.720921E-1,4.326540E-1,-2.059976E-1
1.701700E0,4.149167E-1,-1.711547E-1,4.322253E-1,-2.050922E-1
1.735067E0,4.146829E-1,-1.701968E-1,4.318101E-1,-2.041308E-1
1.768433E0,4.143949E-1,-1.691363E-1,4.313007E-1,-2.031837E-1
1.801800E0,4.141054E-1,-1.680421E-1,4.308262E-1,-2.022442E-1
1.835167E0,4.137701E-1,-1.670034E-1,4.302545E-1,-2.012858E-1
1.868533E0,4.133461E-1,-1.658819E-1,4.297645E-1,-2.001779E-1
1.901900E0,4.129650E-1,-1.648082E-1,4.292658E-1,-1.991492E-1
1.935267E0,4.124782E-1,-1.636905E-1,4.287015E-1,-1.981545E-1
1.968633E0,4.120696E-1,-1.625907E-1,4.280925E-1,-1.971020E-1
2.002000E0,4.116312E-1,-1.614084E-1,4.275042E-1,-1.960498E-1
2.035367E0,4.112376E-1,-1.601794E-1,4.269942E-1,-1.948543E-1
2.068733E0,4.107811E-1,-1.590957E-1,4.263633E-1,-1.938079E-1
2.102100E0,4.102772E-1,-1.578993E-1,4.257480E-1,-1.926851E-1
2.135467E0,4.098356E-1,-1.566601E-1,4.251486E-1,-1.915130E-1
2.168833E0,4.093094E-1,-1.553328E-1,4.245030E-1,-1.902603E-1
2.202200E0,4.086875E-1,-1.539966E-1,4.238808E-1,-1.889357E-1
2.235567E0,4.079894E-1,-1.526280E-1,4.231257E-1,-1.876168E-1
2.268933E0,4.073348E-1,-1.512050E-1,4.223582E-1,-1.862340E-1
2.302300E0,4.066071E-1,-1.497196E-1,4.217069E-1,-1.847210E-1
2.335667E0,4.059652E-1,-1.481032E-1,4.209505E-1,-1.831216E-1
2.369033E0,4.051387E-1,-1.464361E-1,4.200928E-1,-1.814852E-1
2.402400E0,4.043235E-1,-1.447377E-1,4.192162E-1,-1.797748E-1
2.435767E0,4.034639E-1,-1.429742E-1,4.183534E-1,-1.780091E-1
2.469133E0,4.025919E-1,-1.411403E-1,4.174330E-1,-1.762000E-1
2.502500E0,4.016494E-1,-1.392910E-1,4.164422E-1,-1.743499E-1
2.535867E0,4.007296E-1,-1.372373E-1,4.154653E-1,-1.722973E-1
2.569233E0,3.997365E-1,-1.352540E-1,4.143945E-1,-1.702563E-1
2.602600E0,3.987111E-1,-1.330446E-1,4.131626E-1,-1.680956E-1
2.635967E0,3.975228E-1,-1.309366E-1,4.119392E-1,-1.660011E-1
2.669333E0,3.964495E-1,-1.285818E-1,4.107550E-1,-1.637832E-1
2.702700E0,3.953838E-1,-1.262959E-1,4.095213E-1,-1.614470E-1
2.736067E0,3.941735E-1,-1.238939E-1,4.082261E-1,-1.590457E-1
2.769433E0,3.928420E-1,-1.213500E-1,4.068697E-1,-1.566356E-1
2.802800E0,3.914580E-1,-1.188146E-1,4.053095E-1,-1.541232E-1
2.836167E0,3.901008E-1,-1.161931E-1,4.037142E-1,-1.517162E-1
2.869533E0,3.886883E-1,-1.133713E-1,4.022987E-1,-1.489862E-1
2.902900E0,3.871895E-1,-1.106621E-1,4.006555E-1,-1.463218E-1
2.936267E0,3.853577E-1,-1.077816E-1,3.989923E-1,-1.435909E-1
2.969633E0,3.836296E-1,-1.048278E-1,3.971860E-1,-1.407085E-1
3.003000E0,3.819352E-1,-1.018229E-1,3.950064E-1,-1.375534E-1
3.036367E0,3.802938E-1,-9.873059E-2,3.929809E-1,-1.345564E-1
3.069733E0,3.786996E-1,-9.569783E-2,3.908942E-1,-1.316948E-1
3.103100E0,3.770064E-1,-9.277940E-2,3.886661E-1,-1.287886E-1
3.136467E0,3.754127E-1,-8.960109E-2,3.863345E-1,-1.258770E-1
3.169833E0,3.736336E-1,-8.648101E-2,3.841207E-1,-1.229397E-1
3.203200E0,3.720124E-1,-8.330118E-2,3.816474E-1,-1.198155E-1
3.236567E0,3.702527E-1,-8.028280E-2,3.792485E-1,-1.169167E-1
3.269933E0,3.686020E-1,-7.733505E-2,3.769617E-1,-1.141413E-1
3.303300E0,3.668416E-1,-7.438130E-2,3.745831E-1,-1.113262E-1
3.336667E0,3.652295E-1,-7.147034E-2,3.723043E-1,-1.084514E-1
3.370033E0,3.635218E-1,-6.855698E-2,3.701068E-1,-1.056509E-1
3.403400E0,3.618596E-1,-6.586630E-2,3.678224E-1,-1.028683E-1
3.436767E0,3.603171E-1,-6.304404E-2,3.655563E-1,-1.001700E-1
3.470133E0,3.586907E-1,-6.034666E-2,3.633041E-1,-9.762803E-2
3.503500E0,3.570636E-1,-5.782692E-2,3.610278E-1,-9.496299E-2
3.536867E0,3.554463E-1,-5.521910E-2,3.586236E-1,-9.251077E-2
3.570233E0,3.537694E-1,-5.266685E-2,3.561951E-1,-8.990321E-2
3.603600E0,3.521628E-1,-5.019280E-2,3.538702E-1,-8.742202E-2
3.636967E0,3.506442E-1,-4.786494E-2,3.516074E-1,-8.499555E-2
3.670333E0,3.490664E-1,-4.558806E-2,3.492752E-1,-8.254037E-2
3.703700E0,3.473641E-1,-4.321160E-2,3.469696E-1,-8.023883E-2
3.737067E0,3.457258E-1,-4.089723E-2,3.447156E-1,-7.798499E-2
3.770433E0,3.441023E-1,-3.889051E-2,3.422952E-1,-7.564999E-2
3.803800E0,3.425008E-1,-3.666687E-2,3.399934E-1,-7.343630E-2
3.837167E0,3.408551E-1,-3.457600E-2,3.377157E-1,-7.127125E-2
3.870533E0,3.392537E-1,-3.272101E-2,3.354100E-1,-6.905129E-2
3.903900E0,3.376362E-1,-3.072642E-2,3.330275E-1,-6.695808E-2
3.937267E0,3.360507E-1,-2.880186E-2,3.308268E-1,-6.503393E-2
3.970633E0,3.343934E-1,-2.696073E-2,3.284889E-1,-6.312473E-2
4.004000E0,3.327073E-1,-2.533328E-2,3.261456E-1,-6.097385E-2
4.037367E0,3.311664E-1,-2.361321E-2,3.238923E-1,-5.912025E-2
4.070733E0,3.294520E-1,-2.197235E-2,3.215934E-1,-5.734935E-2
4.104100E0,3.278985E-1,-2.036897E-2,3.192916E-1,-5.544427E-2
4.137467E0,3.261189E-1,-1.887965E-2,3.169651E-1,-5.374737E-2
4.170833E0,3.244800E-1,-1.753126E-2,3.146212E-1,-5.214911E-2
4.204200E0,3.228704E-1,-1.607465E-2,3.122713E-1,-5.038035E-2
4.237567E0,3.212417E-1,-1.479124E-2,3.098440E-1,-4.878424E-2
4.270933E0,3.195073E-1,-1.350395E-2,3.074725E-1,-4.710201E-2
4.304300E0,3.177591E-1,-1.231141E-2,3.051164E-1,-4.569502E-2
4.337667E0,3.159874E-1,-1.117346E-2,3.028201E-1,-4.414649E-2
4.371033E0,3.143216E-1,-1.005889E-2,3.002648E-1,-4.272766E-2
4.404400E0,3.126143E-1,-9.070378E-3,2.979118E-1,-4.132852E-2
4.437767E0,3.108753E-1,-8.151891E-3,2.955143E-1,-4.001106E-2
4.471133E0,3.090135E-1,-7.254182E-3,2.931612E-1,-3.871723E-2
4.504500E0,3.072669E-1,-6.367627E-3,2.907044E-1,-3.746182E-2
4.537867E0,3.054807E-1,-5.493459E-3,2.883567E-1,-3.618125E-2
4.571233E0,3.038369E-1,-4.725227E-3,2.860152E-1,-3.500260E-2
4.604600E0,3.020081E-1,-4.077631E-3,2.835815E-1,-3.390855E-2
4.637967E0,3.003133E-1,-3.449975E-3,2.811800E-1,-3.285671E-2
4.671333E0,2.985779E-1,-2.966319E-3,2.787685E-1,-3.184030E-2
4.704700E0,2.966028E-1,-2.233166E-3,2.763975E-1,-3.084554E-2
4.738067E0,2.946965E-1,-1.833961E-3,2.739436E-1,-2.984691E-2
4.771433E0,2.929138E-1,-1.436427E-3,2.715437E-1,-2.893318E-2
4.804800E0,2.910675E-1,-1.127055E-3,2.691481E-1,-2.817355E-2
4.838167E0,2.891793E-1,-5.473510E-4,2.668063E-1,-2.738465E-2
4.871533E0,2.874389E-1,-4.070905E-4,2.644623E-1,-2.657335E-2
4.904900E0,2.854752E-1,-2.467750E-4,2.621231E-1,-2.588812E-2
4.938267E0,2.836631E-1,-2.083530E-4,2.597456E-1,-2.524320E-2
4.971633E0,2.818038E-1,-3.177400E-5,2.573163E-1,-2.465587E-2
5.005000E0,2.798485E-1,-2.171709E-4,2.548819E-1,-2.406089E-2
5.038367E0,2.778781E-1,-1.906083E-4,2.524404E-1,-2.356954E-2
5.071733E0,2.759814E-1,-5.672472E-4,2.499229E-1,-2.315606E-2
5.105100E0,2.739402E-1,-7.395651E-4,2.474869E-1,-2.272794E-2
5.138467E0,2.719518E-1,-1.133293E-3,2.450447E-1,-2.237636E-2
5.171833E0,2.699406E-1,-1.614224E-3,2.425654E-1,-2.218569E-2
5.205200E0,2.679450E-1,-1.931200E-3,2.401316E-1,-2.192188E-2
5.238567E0,2.659428E-1,-2.553641E-3,2.376049E-1,-2.182665E-2
5.271933E0,2.638331E-1,-3.093711E-3,2.350755E-1,-2.163434E-2
5.305300E0,2.617516E-1,-3.822747E-3,2.324833E-1,-2.161896E-2
5.338667E0,2.595884E-1,-4.515335E-3,2.300244E-1,-2.161055E-2
5.372033E0,2.574665E-1,-5.244312E-3,2.275381E-1,-2.163289E-2
5.405400E0,2.552843E-1,-6.000612E-3,2.249226E-1,-2.173062E-2
5.438767E0,2.530978E-1,-6.916159E-3,2.223571E-1,-2.182154E-2
5.472133E0,2.508578E-1,-7.781561E-3,2.198687E-1,-2.198501E-2
5.505500E0,2.486227E-1,-8.623319E-3,2.172375E-1,-2.223905E-2
5.538867E0,2.463821E-1,-9.409646E-3,2.146835E-1,-2.251491E-2
5.572233E0,2.441166E-1,-1.006078E-2,2.121841E-1,-2.280108E-2
5.605600E0,2.418955E-1,-1.080580E-2,2.096409E-1,-2.315675E-2
5.638967E0,2.395607E-1,-1.170138E-2,2.070816E-1,-2.353668E-2
5.672333E0,2.372963E-1,-1.260397E-2,2.044769E-1,-2.389380E-2
5.705700E0,2.350558E-1,-1.347987E-2,2.019409E-1,-2.428312E-2
5.739067E0,2.327146E-1,-1.449761E-2,1.993439E-1,-2.476604E-2
5.772433E0,2.303689E-1,-1.539973E-2,1.967161E-1,-2.526955E-2
5.805800E0,2.281151E-1,-1.635980E-2,1.940479E-1,-2.582374E-2
5.839167E0,2.256857E-1,-1.750213E-2,1.914547E-1,-2.640410E-2
5.872533E0,2.233569E-1,-1.852657E-2,1.888710E-1,-2.699510E-2
5.905900E0,2.209623E-1,-1.973501E-2,1.861885E-1,-2.763403E-2
5.939267E0,2.185375E-1,-2.091444E-2,1.835680E-1,-2.835550E-2
5.972633E0,2.161340E-1,-2.226248E-2,1.809291E-1,-2.903448E-2
6.006000E0,2.136767E-1,-2.359804E-2,1.782841E-1,-2.987779E-2
6.039367E0,2.112420E-1,-2.489443E-2,1.756177E-1,-3.061567E-2
6.072733E0,2.088496E-1,-2.630777E-2,1.730118E-1,-3.152875E-2
6.106100E0,2.064435E-1,-2.764429E-2,1.703783E-1,-3.242453E-2
6.139467E0,2.038880E-1,-2.914728E-2,1.678174E-1,-3.334423E-2
6.172833E0,2.013450E-1,-3.078201E-2,1.651271E-1,-3.438479E-2
6.206200E0,1.990164E-1,-3.231559E-2,1.624252E-1,-3.531491E-2
6.239567E0,1.964791E-1,-3.398148E-2,1.596160E-1,-3.645545E-2
6.272933E0,1.938985E-1,-3.574868E-2,1.569745E-1,-3.751279E-2
6.306300E0,1.913686E-1,-3.751416E-2,1.543396E-1,-3.863749E-2
6.339667E0,1.888202E-1,-3.928856E-2,1.516299E-1,-3.985271E-2
6.373033E0,1.862752E-1,-4.111818E-2,1.488069E-1,-4.111182E-2
6.406400E0,1.835066E-1,-4.291699E-2,1.460546E-1,-4.237560E-2
6.439767E0,1.809859E-1,-4.491710E-2,1.433349E-1,-4.360624E-2
6.473133E0,1.781481E-1,-4.685112E-2,1.404356E-1,-4.482188E-2
6.506500E0,1.756316E-1,-4.882980E-2,1.376198E-1,-4.607511E-2
6.539867E0,1.726558E-1,-5.100412E-2,1.349015E-1,-4.740344E-2
6.573233E0,1.699444E-1,-5.301583E-2,1.320177E-1,-4.876648E-2
6.606600E0,1.673138E-1,-5.493525E-2,1.292261E-1,-5.009555E-2
6.639967E0,1.645103E-1,-5.709673E-2,1.264115E-1,-5.155556E-2
6.673333E0,1.616321E-1,-5.905902E-2,1.235678E-1,-5.303487E-2
