force,angle
4.3915,-1.2890
4.8965,-1.2671
5.4418,-1.3110
5.9227,-1.3110
6.2433,-1.1792
6.5735,-1.3769
6.9478,-0.6299
7.2060,-0.4541
7.3995,-1.0693
7.3994,-0.9375
7.1489,-1.0693
6.9788,-1.3110
7.1044,-1.3550
7.4727,-1.4428
7.9541,-1.4868
8.5418,-1.5307
9.2351,-1.5527
10.0964,-1.6186
10.7688,-1.6406
11.2300,-1.6845
11.6458,-1.7724
11.9967,-1.8823
12.3008,-1.8164
12.6186,-1.8823
12.8811,-1.7944
13.1295,-2.4975
13.0790,-6.0571
11.8188,-5.2661
10.5423,-5.4199
10.4122,-6.0132
10.8036,-6.2988
11.0208,-7.3095
11.1251,-8.0127
11.2073,-9.3310
11.3157,-9.9682
11.4552,-10.9131
11.5983,-11.2646
11.7051,-11.8139
11.7846,-11.9678
11.8593,-12.4951
11.9448,-13.0005
12.0355,-13.4399
12.1478,-14.3408
12.2598,-14.6484
12.3768,-15.3515
12.4677,-15.8789
12.5612,-16.6919
12.6640,-17.1313
12.7760,-17.5268
12.8711,-17.7466
12.9500,-17.9004
13.0131,-18.2080
13.0579,-18.5156
13.1217,-18.8891
13.1952,-19.3066
13.2661,-19.7021
13.3342,-19.7900
13.3893,-20.0757
13.4384,-20.2734
13.4682,-20.4053
13.5076,-20.4931
13.5242,-20.2295
13.3104,-19.6802
12.9438,-18.8232
12.6375,-17.6587
12.4443,-16.7798
12.2705,-15.4394
12.0765,-14.8462
11.8615,-13.9453
11.6920,-12.9126
11.5454,-12.0117
11.3721,-11.1767
11.2112,-10.2759
11.0468,-9.8144
10.8985,-9.1113
10.7718,-8.5620
10.6604,-8.0127
10.5457,-7.2656
10.4280,-7.0019
10.3192,-6.4746
10.2373,-6.3208
10.1481,-5.7055
10.0741,-5.5737
9.9931,-5.2221
9.9163,-5.0244
9.8563,-4.7387
9.8120,-4.4970
9.7707,-4.1675
9.7199,-3.8818
9.6497,-3.5303
9.5800,-3.2666
9.4923,-3.0029
9.3958,-2.8271
9.2687,-2.3877
9.1551,-2.2778
9.0497,-2.0361
8.9422,-1.6845
8.8376,-1.4648
8.7000,-1.3330
8.5542,-1.3769
8.4427,-1.3330
8.4341,-1.0913
8.3276,-1.1133
8.2676,-0.9375
8.2080,-0.6299
8.0781,-0.6299
7.9628,-0.5859
7.8209,-0.3442
7.5977,-0.3003
7.3480,-0.1684
7.0901,-0.2344
6.7389,-0.1465
6.2270,-0.2344
5.7411,-0.3003
5.3191,-0.3003
4.6412,-0.3442
4.1590,-0.3222
4.9944,-0.6299
6.8119,-0.7397
8.6707,-0.7617
10.0729,-0.8276
10.9520,-0.8276
11.5174,-0.9814
11.9813,-1.0034
12.3221,-4.3872
11.9126,-4.4311
10.8964,-4.9145
10.7592,-5.7715
10.9825,-6.5625
11.1012,-7.2436
11.1974,-7.7051
11.2878,-8.3423
11.3711,-9.1553
11.4648,-10.3418
11.5940,-12.0337
11.7585,-12.9785
11.9620,-14.2969
12.1571,-14.7803
12.3433,-15.8789
12.5042,-16.5600
12.6426,-17.6806
12.7925,-18.2080
12.9612,-18.8891
13.1316,-19.6582
13.2518,-20.5591
13.3566,-21.1963
13.4987,-21.9214
13.6453,-22.6025
13.7639,-22.9761
13.8805,-23.9209
13.9852,-23.9209
14.0745,-24.0307
14.1497,-23.8330
14.1612,-23.7451
14.0173,-23.3716
13.7293,-22.5146
13.4372,-21.8335
13.2465,-21.0205
13.0906,-20.0317
12.9335,-19.0210
12.7596,-18.2080
12.5782,-16.5381
12.3820,-15.0000
12.1139,-13.9233
11.8324,-12.5610
11.5990,-11.6601
11.3831,-11.0229
11.2017,-10.1880
