t,Ax,Ay,Bx,By
0.000000E0,4.101855E-1,-1.873340E-1,4.380399E-1,-2.139069E-1
3.336667E-2,4.102609E-1,-1.872980E-1,4.380553E-1,-2.137937E-1
6.673333E-2,4.102759E-1,-1.873027E-1,4.379904E-1,-2.139625E-1
1.001000E-1,4.102589E-1,-1.873172E-1,4.380573E-1,-2.139140E-1
1.334667E-1,4.101988E-1,-1.873721E-1,4.381861E-1,-2.138702E-1
1.668333E-1,4.101708E-1,-1.873574E-1,4.380460E-1,-2.138678E-1
2.002000E-1,4.101958E-1,-1.872907E-1,4.381099E-1,-2.139392E-1
2.335667E-1,4.102568E-1,-1.873535E-1,4.380264E-1,-2.139225E-1
2.669333E-1,4.102243E-1,-1.872571E-1,4.380866E-1,-2.139262E-1
3.003000E-1,4.102041E-1,-1.873521E-1,4.381102E-1,-2.138692E-1
3.336667E-1,4.102229E-1,-1.873420E-1,4.380484E-1,-2.138866E-1
3.670333E-1,4.102981E-1,-1.872955E-1,4.380792E-1,-2.139769E-1
4.004000E-1,4.102426E-1,-1.873399E-1,4.381348E-1,-2.139066E-1
4.337667E-1,4.102838E-1,-1.872499E-1,4.380929E-1,-2.139094E-1
4.671333E-1,4.102755E-1,-1.872198E-1,4.380714E-1,-2.138702E-1
5.005000E-1,4.102952E-1,-1.871998E-1,4.381451E-1,-2.137794E-1
5.338667E-1,4.103342E-1,-1.872412E-1,4.381449E-1,-2.138672E-1
5.672333E-1,4.103238E-1,-1.871499E-1,4.381870E-1,-2.138464E-1
6.006000E-1,4.103227E-1,-1.871019E-1,4.381455E-1,-2.137878E-1
6.339667E-1,4.105929E-1,-1.870526E-1,4.381127E-1,-2.137111E-1
6.673333E-1,4.105357E-1,-1.869327E-1,4.380790E-1,-2.137901E-1
7.007000E-1,4.106735E-1,-1.868153E-1,4.381336E-1,-2.136401E-1
7.340667E-1,4.106992E-1,-1.865552E-1,4.381005E-1,-2.135101E-1
7.674333E-1,4.106977E-1,-1.863651E-1,4.381939E-1,-2.134510E-1
8.008000E-1,4.108084E-1,-1.860965E-1,4.381946E-1,-2.133273E-1
8.341667E-1,4.109378E-1,-1.858929E-1,4.380978E-1,-2.130325E-1
8.675333E-1,4.111212E-1,-1.857411E-1,4.381380E-1,-2.128198E-1
9.009000E-1,4.110298E-1,-1.854358E-1,4.382022E-1,-2.126048E-1
9.342667E-1,4.111330E-1,-1.852311E-1,4.381372E-1,-2.124795E-1
9.676333E-1,4.113067E-1,-1.850015E-1,4.382195E-1,-2.121852E-1
1.001000E0,4.116272E-1,-1.848053E-1,4.383140E-1,-2.121713E-1
1.034367E0,4.118049E-1,-1.844583E-1,4.384755E-1,-2.119402E-1
1.067733E0,4.118340E-1,-1.840851E-1,4.385554E-1,-2.118162E-1
1.101100E0,4.119349E-1,-1.837908E-1,4.386677E-1,-2.115253E-1
1.134467E0,4.120185E-1,-1.836325E-1,4.386523E-1,-2.113541E-1
1.167833E0,4.122101E-1,-1.833449E-1,4.388545E-1,-2.110448E-1
1.201200E0,4.123822E-1,-1.831427E-1,4.389242E-1,-2.107424E-1
1.234567E0,4.125379E-1,-1.827878E-1,4.389919E-1,-2.105564E-1
