t,Ax,Ay,Bx,By
2.535867E0,4.187037E-1,-1.657641E-1,4.342270E-1,-2.004008E-1
2.569233E0,4.184782E-1,-1.647148E-1,4.337974E-1,-1.994106E-1
2.602600E0,4.182849E-1,-1.635540E-1,4.333729E-1,-1.983501E-1
2.635967E0,4.180491E-1,-1.624497E-1,4.330101E-1,-1.973240E-1
2.669333E0,4.178480E-1,-1.613159E-1,4.325326E-1,-1.962566E-1
2.702700E0,4.176199E-1,-1.601919E-1,4.320830E-1,-1.952348E-1
2.736067E0,4.174903E-1,-1.590925E-1,4.317285E-1,-1.942287E-1
2.769433E0,4.172170E-1,-1.579075E-1,4.313372E-1,-1.930800E-1
2.802800E0,4.169817E-1,-1.567668E-1,4.309159E-1,-1.919780E-1
2.836167E0,4.166542E-1,-1.556259E-1,4.304708E-1,-1.908664E-1
2.869533E0,4.163378E-1,-1.543446E-1,4.299812E-1,-1.896886E-1
2.902900E0,4.160277E-1,-1.530070E-1,4.296113E-1,-1.883957E-1
2.936267E0,4.156155E-1,-1.516211E-1,4.291704E-1,-1.870174E-1
2.969633E0,4.151742E-1,-1.502100E-1,4.286953E-1,-1.856887E-1
3.003000E0,4.147625E-1,-1.488120E-1,4.281847E-1,-1.842526E-1
3.036367E0,4.142857E-1,-1.472933E-1,4.277566E-1,-1.826707E-1
3.069733E0,4.138485E-1,-1.456444E-1,4.273063E-1,-1.810815E-1
3.103100E0,4.133386E-1,-1.439715E-1,4.267927E-1,-1.794080E-1
3.136467E0,4.127956E-1,-1.422068E-1,4.262285E-1,-1.776510E-1
3.169833E0,4.122747E-1,-1.403285E-1,4.256316E-1,-1.758212E-1
3.203200E0,4.116340E-1,-1.385379E-1,4.249925E-1,-1.740111E-1
3.236567E0,4.109582E-1,-1.365266E-1,4.243687E-1,-1.720748E-1
3.269933E0,4.102253E-1,-1.344966E-1,4.236310E-1,-1.699747E-1
3.303300E0,4.095710E-1,-1.323021E-1,4.229254E-1,-1.678331E-1
3.336667E0,4.088134E-1,-1.300106E-1,4.221288E-1,-1.656035E-1
3.370033E0,4.080023E-1,-1.277951E-1,4.212778E-1,-1.633250E-1
3.403400E0,4.072670E-1,-1.255066E-1,4.203404E-1,-1.609896E-1
3.436767E0,4.064233E-1,-1.230328E-1,4.194686E-1,-1.585846E-1
3.470133E0,4.055144E-1,-1.205339E-1,4.185359E-1,-1.561004E-1
3.503500E0,4.045958E-1,-1.179230E-1,4.174448E-1,-1.534921E-1
3.536867E0,4.036716E-1,-1.153212E-1,4.162454E-1,-1.509442E-1
3.570233E0,4.027379E-1,-1.125744E-1,4.151301E-1,-1.482384E-1
3.603600E0,4.016948E-1,-1.099071E-1,4.138838E-1,-1.456018E-1
3.636967E0,4.005759E-1,-1.069420E-1,4.126155E-1,-1.429027E-1
3.670333E0,3.994306E-1,-1.041448E-1,4.110851E-1,-1.401554E-1
3.703700E0,3.981275E-1,-1.010959E-1,4.094654E-1,-1.371945E-1
3.737067E0,3.968247E-1,-9.796835E-2,4.078818E-1,-1.343160E-1
3.770433E0,3.956054E-1,-9.490445E-2,4.060256E-1,-1.313943E-1
3.803800E0,3.942977E-1,-9.181702E-2,4.041610E-1,-1.285170E-1
3.837167E0,3.931792E-1,-8.870023E-2,4.021679E-1,-1.254031E-1
3.870533E0,3.918823E-1,-8.557817E-2,4.000888E-1,-1.222264E-1
3.903900E0,3.905877E-1,-8.237871E-2,3.980189E-1,-1.191680E-1
3.937267E0,3.893136E-1,-7.917775E-2,3.957871E-1,-1.161534E-1
3.970633E0,3.880315E-1,-7.602856E-2,3.937474E-1,-1.132546E-1
4.004000E0,3.867493E-1,-7.278980E-2,3.914172E-1,-1.098752E-1
4.037367E0,3.854156E-1,-6.969015E-2,3.894716E-1,-1.068683E-1
4.070733E0,3.840616E-1,-6.656750E-2,3.875579E-1,-1.036527E-1
4.104100E0,3.827898E-1,-6.344327E-2,3.855531E-1,-1.006718E-1
4.137467E0,3.815026E-1,-6.039968E-2,3.835440E-1,-9.765438E-2
4.170833E0,3.803112E-1,-5.761157E-2,3.813435E-1,-9.471759E-2
4.204200E0,3.790218E-1,-5.472854E-2,3.791226E-1,-9.166806E-2
4.237567E0,3.777384E-1,-5.187943E-2,3.768396E-1,-8.852098E-2
4.270933E0,3.764933E-1,-4.908949E-2,3.746566E-1,-8.562269E-2
4.304300E0,3.753095E-1,-4.640031E-2,3.726358E-1,-8.289641E-2
4.337667E0,3.740514E-1,-4.380700E-2,3.705169E-1,-8.008032E-2
4.371033E0,3.727601E-1,-4.125359E-2,3.685145E-1,-7.732804E-2
4.404400E0,3.714539E-1,-3.873155E-2,3.664934E-1,-7.480007E-2
4.437767E0,3.701117E-1,-3.625736E-2,3.644067E-1,-7.210847E-2
4.471133E0,3.688489E-1,-3.386451E-2,3.624442E-1,-6.946266E-2
4.504500E0,3.675004E-1,-3.149739E-2,3.603970E-1,-6.679475E-2
4.537867E0,3.662307E-1,-2.920703E-2,3.582647E-1,-6.422642E-2
4.571233E0,3.649710E-1,-2.696669E-2,3.561166E-1,-6.186122E-2
4.604600E0,3.636517E-1,-2.481752E-2,3.541816E-1,-5.938540E-2
4.637967E0,3.622699E-1,-2.274649E-2,3.520310E-1,-5.699325E-2
4.671333E0,3.608868E-1,-2.071423E-2,3.500186E-1,-5.459288E-2
4.704700E0,3.596695E-1,-1.876926E-2,3.477917E-1,-5.233338E-2
4.738067E0,3.582108E-1,-1.667430E-2,3.457040E-1,-5.004006E-2
4.771433E0,3.569133E-1,-1.482275E-2,3.436127E-1,-4.791901E-2
4.804800E0,3.555115E-1,-1.307357E-2,3.415641E-1,-4.573526E-2
4.838167E0,3.541374E-1,-1.142098E-2,3.395246E-1,-4.358029E-2
4.871533E0,3.527732E-1,-9.762546E-3,3.374494E-1,-4.142088E-2
4.904900E0,3.513304E-1,-8.154217E-3,3.354464E-1,-3.947866E-2
4.938267E0,3.500989E-1,-6.689049E-3,3.333747E-1,-3.745829E-2
4.971633E0,3.488433E-1,-5.278143E-3,3.312140E-1,-3.550028E-2
5.005000E0,3.472535E-1,-3.695185E-3,3.291964E-1,-3.354623E-2
5.038367E0,3.458370E-1,-2.426292E-3,3.270702E-1,-3.168202E-2
5.071733E0,3.444183E-1,-1.222414E-3,3.250061E-1,-2.998312E-2
5.105100E0,3.429475E-1,2.472339E-4,3.228807E-1,-2.821575E-2
5.138467E0,3.414063E-1,1.365980E-3,3.208264E-1,-2.652918E-2
5.171833E0,3.399033E-1,2.741912E-3,3.187351E-1,-2.482191E-2
5.205200E0,3.384684E-1,3.737823E-3,3.165762E-1,-2.317720E-2
5.238567E0,3.368658E-1,4.835755E-3,3.144067E-1,-2.154348E-2
5.271933E0,3.353971E-1,5.802814E-3,3.123191E-1,-1.993444E-2
5.305300E0,3.339127E-1,6.850392E-3,3.102995E-1,-1.846017E-2
5.338667E0,3.323649E-1,7.551934E-3,3.083177E-1,-1.700440E-2
5.372033E0,3.308298E-1,8.411885E-3,3.061521E-1,-1.557262E-2
5.405400E0,3.293162E-1,8.926790E-3,3.040643E-1,-1.420707E-2
5.438767E0,3.277205E-1,9.695971E-3,3.019726E-1,-1.282121E-2
5.472133E0,3.261036E-1,1.026683E-2,2.997883E-1,-1.160614E-2
5.505500E0,3.244526E-1,1.078797E-2,2.976445E-1,-1.031104E-2
5.538867E0,3.227889E-1,1.108754E-2,2.955425E-1,-9.210542E-3
5.572233E0,3.211553E-1,1.147289E-2,2.932756E-1,-8.113332E-3
5.605600E0,3.194726E-1,1.170137E-2,2.911888E-1,-7.038002E-3
5.638967E0,3.177637E-1,1.179152E-2,2.888809E-1,-6.088303E-3
5.672333E0,3.159953E-1,1.193182E-2,2.866711E-1,-5.095453E-3
