micros,encoder
1353692.00,	 16382.0000000000
1357252.00,	 1.0000000000
1360656.00,	 0.0000000000
1364092.00,	 16381.0000000000
1367648.00,	 0.0000000000
1371084.00,	 16382.0000000000
1374644.00,	 1.0000000000
1378044.00,	 0.0000000000
1381484.00,	 0.0000000000
1384908.00,	 16383.0000000000
1388476.00,	 1.0000000000
1391880.00,	 16383.0000000000
1395440.00,	 16383.0000000000
1399012.00,	 0.0000000000
1402436.00,	 16381.0000000000
1406008.00,	 2.0000000000
1409400.00,	 16383.0000000000
1412956.00,	 1.0000000000
1416360.00,	 16383.0000000000
1419924.00,	 1.0000000000
1423328.00,	 1.0000000000
1426732.00,	 0.0000000000
1430156.00,	 0.0000000000
1433592.00,	 0.0000000000
1437024.00,	 0.0000000000
1440448.00,	 16383.0000000000
1444016.00,	 1.0000000000
1447416.00,	 0.0000000000
1450848.00,	 0.0000000000
1454284.00,	 16383.0000000000
1457840.00,	 16382.0000000000
1461408.00,	 0.0000000000
1464832.00,	 1.0000000000
1468236.00,	 1.0000000000
1471644.00,	 0.0000000000
1475068.00,	 16383.0000000000
1478640.00,	 1.0000000000
1482044.00,	 0.0000000000
1485468.00,	 16383.0000000000
1489036.00,	 16382.0000000000
1492592.00,	 16383.0000000000
1496168.00,	 2.0000000000
1499564.00,	 0.0000000000
1503000.00,	 0.0000000000
1506440.00,	 1.0000000000
1509836.00,	 16383.0000000000
1513400.00,	 0.0000000000
1516832.00,	 16382.0000000000
1520392.00,	 16383.0000000000
1523960.00,	 1.0000000000
1527356.00,	 1.0000000000
1530760.00,	 16382.0000000000
1534332.00,	 2.0000000000
1537736.00,	 0.0000000000
1541172.00,	 1.0000000000
1544568.00,	 1.0000000000
1547964.00,	 16381.0000000000
1551532.00,	 0.0000000000
1554964.00,	 16381.0000000000
1558536.00,	 0.0000000000
1561964.00,	 1.0000000000
1565360.00,	 16382.0000000000
1568928.00,	 0.0000000000
1572352.00,	 1.0000000000
1575756.00,	 16381.0000000000
1579324.00,	 1.0000000000
1582720.00,	 16382.0000000000
1586292.00,	 0.0000000000
1589720.00,	 0.0000000000
1593156.00,	 16381.0000000000
1596728.00,	 2.0000000000
1600124.00,	 16382.0000000000
1603692.00,	 0.0000000000
1607120.00,	 16383.0000000000
1610688.00,	 16380.0000000000
1614248.00,	 16383.0000000000
1617812.00,	 1.0000000000
1621212.00,	 0.0000000000
1624636.00,	 2.0000000000
1628040.00,	 0.0000000000
1631480.00,	 1.0000000000
1634876.00,	 0.0000000000
1638308.00,	 16383.0000000000
1641872.00,	 16383.0000000000
1645440.00,	 1.0000000000
1648848.00,	 3.0000000000
1652240.00,	 2.0000000000
1655640.00,	 16382.0000000000
1659208.00,	 16382.0000000000
1662760.00,	 16383.0000000000
1666328.00,	 2.0000000000
1669720.00,	 16383.0000000000
1673292.00,	 0.0000000000
1676716.00,	 16383.0000000000
1680280.00,	 0.0000000000
1683708.00,	 0.0000000000
1687132.00,	 16383.0000000000
1690704.00,	 2.0000000000
1694096.00,	 0.0000000000
1697532.00,	 16383.0000000000
1701100.00,	 0.0000000000
1704524.00,	 0.0000000000
1707956.00,	 0.0000000000
1711388.00,	 0.0000000000
1714812.00,	 0.0000000000
1718248.00,	 5.0000000000
1721648.00,	 16383.0000000000
1725204.00,	 3.0000000000
1728612.00,	 1.0000000000
1732008.00,	 2.0000000000
1735408.00,	 0.0000000000
1738848.00,	 1.0000000000
1742244.00,	 2.0000000000
1745648.00,	 0.0000000000
1749084.00,	 16383.0000000000
1752640.00,	 16381.0000000000
1756216.00,	 16383.0000000000
1759772.00,	 2.0000000000
1763172.00,	 0.0000000000
1766612.00,	 0.0000000000
1770036.00,	 1.0000000000
1773440.00,	 0.0000000000
1776876.00,	 1.0000000000
1780272.00,	 0.0000000000
1783708.00,	 0.0000000000
1787140.00,	 16383.0000000000
1790700.00,	 16383.0000000000
1794272.00,	 0.0000000000
1797696.00,	 16383.0000000000
1801272.00,	 1.0000000000
1804668.00,	 16382.0000000000
1808224.00,	 0.0000000000
1811660.00,	 0.0000000000
1815088.00,	 1.0000000000
1818492.00,	 16383.0000000000
1822064.00,	 0.0000000000
1825488.00,	 16383.0000000000
1829056.00,	 2.0000000000
1832456.00,	 0.0000000000
1835892.00,	 0.0000000000
1839328.00,	 0.0000000000
1842752.00,	 1.0000000000
1846156.00,	 0.0000000000
1849592.00,	 16382.0000000000
1853148.00,	 1.0000000000
1856556.00,	 0.0000000000
1859984.00,	 2.0000000000
1863392.00,	 0.0000000000
1866828.00,	 16383.0000000000
1870384.00,	 16382.0000000000
1873956.00,	 16383.0000000000
1877512.00,	 2.0000000000
1880916.00,	 1.0000000000
1884324.00,	 16383.0000000000
1887880.00,	 16383.0000000000
1891452.00,	 1.0000000000
1894848.00,	 2.0000000000
1898252.00,	 1.0000000000
1901660.00,	 16383.0000000000
1905212.00,	 16383.0000000000
1908784.00,	 0.0000000000
1912212.00,	 16383.0000000000
1915780.00,	 16383.0000000000
1919348.00,	 0.0000000000
1922776.00,	 16382.0000000000
1926344.00,	 16383.0000000000
1929900.00,	 1.0000000000
1933304.00,	 16383.0000000000
1936868.00,	 1.0000000000
1940272.00,	 0.0000000000
1943712.00,	 16380.0000000000
1947272.00,	 16382.0000000000
1950840.00,	 1.0000000000
1954236.00,	 1.0000000000
1957640.00,	 16383.0000000000
1961208.00,	 16381.0000000000
1964764.00,	 0.0000000000
1968204.00,	 0.0000000000
1971628.00,	 2.0000000000
1975032.00,	 16383.0000000000
1978604.00,	 0.0000000000
1982032.00,	 2.0000000000
1985436.00,	 16383.0000000000
1989000.00,	 16383.0000000000
1992568.00,	 1.0000000000
1995976.00,	 1.0000000000
1999372.00,	 0.0000000000
2002808.00,	 0.0000000000
2006244.00,	 0.0000000000
2009668.00,	 1.0000000000
2013072.00,	 16381.0000000000
2016636.00,	 16383.0000000000
2020192.00,	 16383.0000000000
2023764.00,	 2.0000000000
2027160.00,	 1.0000000000
2030564.00,	 1.0000000000
2033968.00,	 16383.0000000000
2037528.00,	 16383.0000000000
2041100.00,	 0.0000000000
2044528.00,	 16383.0000000000
2048096.00,	 0.0000000000
2051516.00,	 16383.0000000000
2055084.00,	 0.0000000000
2058512.00,	 16383.0000000000
2062068.00,	 1.0000000000
2065472.00,	 16383.0000000000
2069032.00,	 0.0000000000
2072468.00,	 16382.0000000000
2076024.00,	 0.0000000000
2079452.00,	 0.0000000000
2082892.00,	 2.0000000000
2086288.00,	 1.0000000000
2089692.00,	 2.0000000000
2093100.00,	 0.0000000000
2096528.00,	 1.0000000000
2099936.00,	 2.0000000000
2103344.00,	 0.0000000000
2106772.00,	 1.0000000000
2110180.00,	 2.0000000000
2113588.00,	 3.0000000000
2116984.00,	 1.0000000000
2120380.00,	 0.0000000000
2123816.00,	 0.0000000000
2127240.00,	 0.0000000000
2130668.00,	 0.0000000000
2134100.00,	 0.0000000000
2137528.00,	 2.0000000000
2140936.00,	 0.0000000000
2144372.00,	 0.0000000000
2147796.00,	 0.0000000000
2151228.00,	 2.0000000000
2154636.00,	 2.0000000000
2158028.00,	 2.0000000000
2161432.00,	 16383.0000000000
2165000.00,	 16382.0000000000
2168556.00,	 1.0000000000
2171964.00,	 1.0000000000
2175360.00,	 16383.0000000000
2178924.00,	 1.0000000000
2182332.00,	 3.0000000000
2185732.00,	 2.0000000000
2189132.00,	 0.0000000000
2192568.00,	 1.0000000000
2195968.00,	 16383.0000000000
2199540.00,	 1.0000000000
2202940.00,	 16382.0000000000
2206496.00,	 1.0000000000
2209904.00,	 16383.0000000000
2213460.00,	 0.0000000000
2216892.00,	 2.0000000000
2220292.00,	 1.0000000000
2223688.00,	 0.0000000000
2227120.00,	 16382.0000000000
2230684.00,	 16383.0000000000
2234248.00,	 1.0000000000
2237656.00,	 2.0000000000
2241052.00,	 3.0000000000
2244456.00,	 0.0000000000
2247896.00,	 2.0000000000
2251292.00,	 3.0000000000
2254696.00,	 2.0000000000
2258100.00,	 3.0000000000
2261496.00,	 2.0000000000
2264904.00,	 16383.0000000000
2268476.00,	 1.0000000000
2271868.00,	 3.0000000000
2275272.00,	 0.0000000000
2278704.00,	 0.0000000000
2282128.00,	 0.0000000000
2285564.00,	 2.0000000000
2288964.00,	 16381.0000000000
2292520.00,	 2.0000000000
2295924.00,	 2.0000000000
2299320.00,	 0.0000000000
2302752.00,	 0.0000000000
2306192.00,	 16383.0000000000
2309748.00,	 0.0000000000
2313180.00,	 1.0000000000
2316584.00,	 16383.0000000000
2320144.00,	 1.0000000000
2323552.00,	 2.0000000000
2326944.00,	 1.0000000000
2330352.00,	 2.0000000000
2333760.00,	 16382.0000000000
2337316.00,	 1.0000000000
2340720.00,	 2.0000000000
2344128.00,	 2.0000000000
2347528.00,	 1.0000000000
2350932.00,	 0.0000000000
2354372.00,	 1.0000000000
2357772.00,	 2.0000000000
2361176.00,	 16382.0000000000
2364744.00,	 1.0000000000
2368140.00,	 16383.0000000000
2371708.00,	 16383.0000000000
2375268.00,	 2.0000000000
2378672.00,	 1.0000000000
2382072.00,	 0.0000000000
2385496.00,	 2.0000000000
2388896.00,	 2.0000000000
2392300.00,	 16382.0000000000
2395860.00,	 0.0000000000
2399300.00,	 0.0000000000
2402728.00,	 0.0000000000
2406160.00,	 2.0000000000
2409568.00,	 0.0000000000
2412992.00,	 3.0000000000
2416396.00,	 16382.0000000000
2419964.00,	 0.0000000000
2423388.00,	 4.0000000000
2426788.00,	 0.0000000000
2430220.00,	 1.0000000000
2433616.00,	 16383.0000000000
2437188.00,	 16383.0000000000
2440744.00,	 1.0000000000
2444148.00,	 0.0000000000
2447588.00,	 0.0000000000
2451016.00,	 1.0000000000
2454424.00,	 1.0000000000
2457824.00,	 16383.0000000000
2461384.00,	 0.0000000000
2464820.00,	 16383.0000000000
2468376.00,	 1.0000000000
2471780.00,	 2.0000000000
2475184.00,	 2.0000000000
2478584.00,	 16382.0000000000
2482152.00,	 16383.0000000000
2485716.00,	 1.0000000000
2489120.00,	 0.0000000000
2492560.00,	 0.0000000000
2495988.00,	 16383.0000000000
2499556.00,	 1.0000000000
2502956.00,	 2.0000000000
2506352.00,	 0.0000000000
2509788.00,	 1.0000000000
2513188.00,	 2.0000000000
