t,Ax,Ay,Bx,By
0.000000E0,4.196775E-1,-1.947439E-1,4.447114E-1,-2.233921E-1
3.336667E-2,4.198912E-1,-1.944064E-1,4.448047E-1,-2.231798E-1
6.673333E-2,4.202278E-1,-1.939420E-1,4.449085E-1,-2.229210E-1
1.001000E-1,4.204943E-1,-1.935448E-1,4.450083E-1,-2.226463E-1
1.334667E-1,4.208173E-1,-1.931595E-1,4.451957E-1,-2.224235E-1
1.668333E-1,4.211926E-1,-1.928002E-1,4.453367E-1,-2.222237E-1
2.002000E-1,4.215616E-1,-1.922395E-1,4.454046E-1,-2.219643E-1
2.335667E-1,4.218829E-1,-1.919089E-1,4.455704E-1,-2.217823E-1
2.669333E-1,4.222334E-1,-1.914898E-1,4.457083E-1,-2.216003E-1
3.003000E-1,4.226959E-1,-1.911314E-1,4.458365E-1,-2.214127E-1
3.336667E-1,4.231066E-1,-1.907737E-1,4.460542E-1,-2.211982E-1
3.670333E-1,4.235638E-1,-1.904195E-1,4.462477E-1,-2.209921E-1
4.004000E-1,4.240204E-1,-1.900334E-1,4.464928E-1,-2.207740E-1
4.337667E-1,4.245016E-1,-1.896211E-1,4.467420E-1,-2.205809E-1
4.671333E-1,4.250004E-1,-1.892490E-1,4.470748E-1,-2.202728E-1
5.005000E-1,4.255841E-1,-1.888053E-1,4.473966E-1,-2.200302E-1
5.338667E-1,4.261708E-1,-1.883405E-1,4.477342E-1,-2.197322E-1
5.672333E-1,4.267020E-1,-1.878747E-1,4.480703E-1,-2.193150E-1
6.006000E-1,4.273220E-1,-1.873497E-1,4.484530E-1,-2.189377E-1
6.339667E-1,4.279036E-1,-1.868221E-1,4.488457E-1,-2.185345E-1
6.673333E-1,4.284432E-1,-1.862580E-1,4.492377E-1,-2.181306E-1
7.007000E-1,4.290316E-1,-1.856376E-1,4.496295E-1,-2.177158E-1
7.340667E-1,4.295604E-1,-1.850621E-1,4.499784E-1,-2.172396E-1
7.674333E-1,4.300908E-1,-1.844288E-1,4.502944E-1,-2.168363E-1
8.008000E-1,4.305373E-1,-1.838927E-1,4.505582E-1,-2.163903E-1
8.341667E-1,4.310890E-1,-1.832633E-1,4.508862E-1,-2.159216E-1
8.675333E-1,4.316064E-1,-1.826701E-1,4.511419E-1,-2.154229E-1
9.009000E-1,4.320384E-1,-1.820722E-1,4.513108E-1,-2.149220E-1
9.342667E-1,4.324502E-1,-1.814412E-1,4.515149E-1,-2.144159E-1
9.676333E-1,4.328550E-1,-1.808635E-1,4.516227E-1,-2.140052E-1
1.001000E0,4.332387E-1,-1.801777E-1,4.516508E-1,-2.135112E-1
1.034367E0,4.335678E-1,-1.795555E-1,4.516679E-1,-2.129994E-1
1.067733E0,4.339384E-1,-1.788267E-1,4.516766E-1,-2.125058E-1
1.101100E0,4.342833E-1,-1.781635E-1,4.516106E-1,-2.118576E-1
1.134467E0,4.345499E-1,-1.774187E-1,4.516084E-1,-2.112940E-1
1.167833E0,4.348323E-1,-1.765736E-1,4.515879E-1,-2.105918E-1
1.201200E0,4.351067E-1,-1.757252E-1,4.515915E-1,-2.099139E-1
1.234567E0,4.353715E-1,-1.748216E-1,4.515503E-1,-2.090919E-1
