force,angle
-2.1311,2.2718
-2.4703,2.5135
-2.7919,2.9529
-3.1427,3.3924
-3.6105,4.0076
-4.0432,4.7547
-4.5636,5.7434
-4.9904,6.7762
-5.5225,7.8968
-6.0020,9.0174
-6.5224,9.9402
-7.1422,10.8850
-7.5983,11.3245
-7.9900,11.6101
-8.2999,11.7200
-8.3935,11.6761
-8.4169,11.8079
-8.2415,11.6321
-7.8088,11.4344
-7.4638,11.1927
-6.9726,10.5335
-6.4230,9.8304
-5.9611,8.6658
-5.3997,7.4573
-4.9378,6.2708
-4.3180,4.9085
-3.9145,3.8098
-3.4584,2.5794
-2.8445,1.6565
-2.3299,0.8875
-1.7335,0.4480
-1.3301,-0.0573
-1.0026,-0.5407
-0.7804,-0.7824
-0.6459,-0.8923
-0.5992,-1.0022
-0.6693,-1.0022
-0.7453,-0.9143
-0.8564,-0.8484
-1.0319,-0.7605
-1.3008,-0.5407
-1.5990,-0.2112
-1.8563,0.1844
-2.1721,0.7996
-2.5287,1.2171
-2.9790,1.9641
-3.4175,2.9309
-3.9613,3.7879
-4.3765,4.7986
-4.8033,5.7654
-5.2652,6.6004
-5.6219,7.4573
-6.1423,8.2263
-6.5224,9.1712
-6.9492,10.0281
-7.1948,10.8411
-7.3235,11.1927
-7.3878,11.3684
-7.2825,11.1267
-7.0369,10.9290
-6.7855,10.5115
-6.4288,10.1380
-6.0838,9.3689
-5.6336,8.4241
-5.1658,7.4134
-4.7448,6.2708
-4.1426,5.0623
-3.6689,3.8318
-3.2187,2.6013
-2.5287,1.5247
-1.9966,0.7337
-1.3593,0.2503
-0.9909,-0.0573
-0.8506,-0.3430
-0.7336,-0.3430
-0.7804,-0.3869
-0.7687,-0.4968
-0.7804,-0.5188
-0.8974,-0.5627
-1.0026,-0.5407
-1.1430,-0.2771
-1.4996,0.1844
-1.7511,0.7996
-2.2364,1.4807
-2.4820,2.5574
-2.8503,3.3264
-3.2713,4.1834
-3.6923,4.9085
-4.2010,5.6775
-4.6103,6.9080
-5.0313,7.9846
-5.5342,9.1712
-5.8967,10.1380
-6.3587,10.8631
-6.6744,11.3904
-6.9258,11.8299
-7.0252,11.9617
-6.9843,11.9617
-6.8089,11.7639
-6.5692,11.5222
-6.2710,11.0828
-5.9786,10.5115
-5.5693,9.6106
-5.1717,8.6878
-4.8267,7.6770
-4.3121,6.4026
-3.8561,5.1721
-3.2772,3.8758
-2.7392,2.6892
-2.2188,1.6346
-1.6517,1.2390
-1.3008,1.1072
-1.1020,1.1512
-1.0143,1.1951
-0.9208,1.0193
-0.8681,0.8655
-0.7980,0.4920
-0.8330,0.0965
-0.8798,-0.2990
-1.0845,-0.3650
-1.2657,-0.2331
-1.4587,0.1844
-1.6867,0.6678
-1.9089,1.2830
-2.1253,1.9861
-2.3943,2.5135
-2.7509,3.2166
-3.1661,3.9197
-3.5228,4.6668
-4.0315,5.6995
-4.4525,6.4905
-5.0080,7.5232
-5.4348,8.7317
-5.8149,9.7864
-6.3119,10.8191
-6.7504,11.6541
-7.0428,12.3572
-7.1597,12.5550
-7.1247,12.4890
-6.9142,12.1595
-6.6452,11.7859
-6.2943,11.2805
-5.9318,10.6214
-5.6102,9.9402
-5.1424,8.7757
-4.7624,7.6990
-4.2771,6.2928
-3.8210,5.1062
-3.2012,3.7659
-2.6515,2.7112
-2.0668,1.6565
-1.4996,1.2171
-1.0611,0.9314
-0.8214,0.7996
-0.7161,0.7556
-0.6810,0.5799
-0.7220,0.2722
-0.8155,-0.1672
-0.8740,-0.4089
-1.0143,-0.3210
-1.2131,-0.3210
-1.4236,0.0745
-1.6692,0.6018
-1.9265,1.3929
-2.2071,1.9641
-2.5346,2.7332
-2.7860,3.5022
-3.1485,4.0515
-3.5403,4.6668
-3.9145,5.4358
-4.3765,6.1170
-4.7507,7.0838
-5.1483,8.0066
-5.5868,8.8636
-5.8675,9.6326
-6.3060,10.3357
-6.4756,11.0608
-6.6627,11.5003
-6.6393,11.6101
-6.5926,11.6321
-6.3177,11.3025
-6.0020,10.8411
-5.5576,10.0281
-5.2302,9.0174
-4.8501,7.8528
-4.2946,6.4026
-3.8093,4.8206
-3.1953,3.4803
-2.5287,2.0081
-1.8095,1.1512
-1.1956,0.3821
-0.8097,0.0525
-0.5992,0.0745
-0.5875,0.0745
-0.5465,-0.1013
-0.5816,-0.2771
-0.5699,-0.5627
-0.4822,-0.6726
-0.5173,-0.8044
-0.6167,-0.7385
-0.7746,-0.5188
-1.0026,-0.1892
-1.2131,0.2942
-1.4353,0.7996
-1.7744,1.2390
-2.0200,1.9202
-2.3358,2.3816
-2.6574,3.1507
-3.0550,3.9417
-3.5345,4.7547
-3.9555,5.5896
-4.4700,6.6223
-4.8559,7.5452
-5.3120,8.3802
-5.7213,9.2591
-6.1482,10.0721
-6.5458,10.8191
-6.9200,11.6761
-7.2182,12.2693
-7.2650,12.5769
-7.1890,12.4671
-6.8791,12.1155
-6.5282,11.3684
-6.0429,10.5335
-5.6044,9.4568
-5.1541,8.2923
-4.6630,7.0179
-4.1718,5.5017
-3.5988,4.2493
-3.0258,2.7991
-2.3358,1.8103
-1.7569,0.9973
-1.3535,0.5359
-1.0611,0.4480
-0.9383,0.3821
-0.8214,0.2942
-0.7804,0.0965
-0.7161,-0.1452
-0.7512,-0.4089
-0.7746,-0.4089
-0.9032,-0.5407
-1.0085,-0.3210
-1.2307,-0.0134
-1.4178,0.4041
-1.6224,0.8435
-1.8329,1.3050
-1.9908,1.6126
-2.3241,2.0301
-2.5346,2.3596
-2.8796,2.9749
-3.4058,4.0296
-3.7976,5.1502
-4.3180,6.4466
-4.6864,7.4573
-5.1717,8.5340
-5.5518,9.4348
-5.9201,9.9842
-6.2768,10.5994
-6.5692,11.1267
-6.8440,11.5662
-6.9258,11.8299
-6.9434,11.7639
-6.7446,11.5442
-6.4698,11.2366
-6.0722,10.5335
-5.7564,9.7205
-5.3296,8.7976
-4.9086,7.7210
-4.4232,6.4026
-3.7800,5.0403
-3.2187,3.6341
-2.4293,2.2278
-1.7569,1.2390
-1.1488,0.6897
-0.7512,0.2503
-0.6401,0.2942
